Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    3.088, Eval reward:  -28.877, TD loss:  -1.594, Epsiode:    0, Epsilon:     1.0
Iteration:   21800, Train reward:  -69.495, Eval reward:  -91.834, TD loss: 129.623, Epsiode:   33, Epsilon:   0.031
Iteration:   21900, Train reward:  -66.439, Eval reward: -113.381, TD loss: 118.763, Epsiode:   33, Epsilon:   0.031
Iteration:   22000, Train reward:  -60.179, Eval reward:   -9.499, TD loss: 125.207, Epsiode:   33, Epsilon:   0.031
Iteration:   22100, Train reward:  -64.695, Eval reward:  -27.127, TD loss: 115.206, Epsiode:   33, Epsilon:   0.031
Iteration:   22200, Train reward:  -85.845, Eval reward:  -12.409, TD loss: 121.715, Epsiode:   33, Epsilon:   0.031
Iteration:   22300, Train reward:  -58.925, Eval reward:  -21.572, TD loss: 112.087, Epsiode:   33, Epsilon:   0.031
Iteration:   22400, Train reward:  -63.567, Eval reward:  -17.856, TD loss: 122.923, Epsiode:   33, Epsilon:   0.031
Iteration:   22500, Train reward:  -75.488, Eval reward:  -32.278, TD loss: 128.662, Epsiode:   33, Epsilon:   0.031
Iteration:   22600, Train reward:  -74.156, Eval reward:  -19.824, TD loss: 134.304, Epsiode:   33, Epsilon:   0.031
Iteration:   22700, Train reward:  -78.436, Eval reward:  -15.478, TD loss: 111.097, Epsiode:   34, Epsilon:   0.028
Iteration:   22800, Train reward:  -93.857, Eval reward:   -15.77, TD loss: 124.379, Epsiode:   35, Epsilon:   0.025
Iteration:   22900, Train reward:  -92.896, Eval reward:    -5.85, TD loss: 116.252, Epsiode:   36, Epsilon:   0.023
Iteration:   23000, Train reward:  -66.732, Eval reward: -134.779, TD loss: 120.055, Epsiode:   36, Epsilon:   0.023
Iteration:   23100, Train reward:  -80.409, Eval reward: -141.663, TD loss:  93.228, Epsiode:   36, Epsilon:   0.023
Iteration:   23200, Train reward:  -78.283, Eval reward: -111.374, TD loss: 114.508, Epsiode:   36, Epsilon:   0.023
Iteration:   23300, Train reward:  -79.349, Eval reward: -115.338, TD loss: 119.959, Epsiode:   36, Epsilon:   0.023
Iteration:   23400, Train reward:  -86.681, Eval reward:  -109.24, TD loss: 125.744, Epsiode:   36, Epsilon:   0.023
Iteration:   23500, Train reward:  -76.839, Eval reward: -118.245, TD loss:  127.93, Epsiode:   36, Epsilon:   0.023
Iteration:   23600, Train reward:  -70.752, Eval reward: -137.773, TD loss:  115.58, Epsiode:   36, Epsilon:   0.023
Iteration:   23700, Train reward:  -84.216, Eval reward: -121.066, TD loss: 133.485, Epsiode:   36, Epsilon:   0.023
Iteration:   23800, Train reward:  -97.906, Eval reward: -133.842, TD loss: 114.123, Epsiode:   36, Epsilon:   0.023
Iteration:   23900, Train reward:  -92.884, Eval reward: -130.024, TD loss: 134.065, Epsiode:   37, Epsilon:    0.02
Iteration:   24000, Train reward:  -97.511, Eval reward: -108.291, TD loss: 116.106, Epsiode:   37, Epsilon:    0.02
Iteration:   24100, Train reward:   -83.77, Eval reward: -103.945, TD loss: 121.635, Epsiode:   37, Epsilon:    0.02
Iteration:   24200, Train reward:   -96.76, Eval reward:  -97.358, TD loss: 115.852, Epsiode:   37, Epsilon:    0.02
Iteration:   24300, Train reward: -108.118, Eval reward:  -97.991, TD loss: 101.157, Epsiode:   37, Epsilon:    0.02
Iteration:   24400, Train reward:  -97.009, Eval reward: -117.797, TD loss:  142.68, Epsiode:   37, Epsilon:    0.02
Iteration:   24500, Train reward:  -97.273, Eval reward:  -96.926, TD loss: 120.665, Epsiode:   37, Epsilon:    0.02
Iteration:   24600, Train reward:  -93.183, Eval reward:  -87.854, TD loss: 124.418, Epsiode:   37, Epsilon:    0.02
Iteration:   24700, Train reward:  -88.194, Eval reward:  -87.151, TD loss: 116.431, Epsiode:   38, Epsilon:   0.018
Iteration:   24800, Train reward:  -79.531, Eval reward:  -93.191, TD loss: 109.806, Epsiode:   38, Epsilon:   0.018
Iteration:   24900, Train reward:  -118.56, Eval reward: -105.506, TD loss: 114.764, Epsiode:   38, Epsilon:   0.018
Iteration:   25000, Train reward:  -67.463, Eval reward:  -95.899, TD loss:  127.03, Epsiode:   38, Epsilon:   0.018
Iteration:   25100, Train reward:  -96.392, Eval reward:  -82.559, TD loss:  119.58, Epsiode:   38, Epsilon:   0.018
Iteration:   25200, Train reward:  -89.932, Eval reward:   -72.13, TD loss: 118.762, Epsiode:   38, Epsilon:   0.018
Iteration:   25300, Train reward:   -95.59, Eval reward:  -98.989, TD loss: 134.316, Epsiode:   38, Epsilon:   0.018
Iteration:   25400, Train reward:  -92.047, Eval reward:  -97.136, TD loss: 111.296, Epsiode:   38, Epsilon:   0.018
Iteration:   25500, Train reward: -108.909, Eval reward:  -79.273, TD loss: 127.698, Epsiode:   38, Epsilon:   0.018
Iteration:   25600, Train reward:  -88.238, Eval reward:  -77.624, TD loss:  121.17, Epsiode:   38, Epsilon:   0.018
Iteration:   25700, Train reward: -108.189, Eval reward:  -84.792, TD loss: 107.424, Epsiode:   39, Epsilon:   0.016
Iteration:   25800, Train reward:  -91.228, Eval reward:  -70.953, TD loss: 112.525, Epsiode:   39, Epsilon:   0.016
Iteration:   25900, Train reward:  -92.201, Eval reward:  -86.731, TD loss: 115.971, Epsiode:   39, Epsilon:   0.016
Iteration:   26000, Train reward:  -93.458, Eval reward: -104.325, TD loss: 101.162, Epsiode:   39, Epsilon:   0.016
Iteration:   26100, Train reward:  -90.179, Eval reward: -114.918, TD loss: 117.026, Epsiode:   39, Epsilon:   0.016
Iteration:   26200, Train reward:  -81.628, Eval reward:  -96.344, TD loss: 127.862, Epsiode:   39, Epsilon:   0.016
Iteration:   26300, Train reward:  -85.674, Eval reward:   -107.9, TD loss: 118.849, Epsiode:   39, Epsilon:   0.016
Iteration:   26400, Train reward: -102.712, Eval reward:    -95.2, TD loss: 119.648, Epsiode:   39, Epsilon:   0.016
Iteration:   26500, Train reward: -101.844, Eval reward: -107.455, TD loss: 134.345, Epsiode:   39, Epsilon:   0.016
Iteration:   26600, Train reward:  -79.233, Eval reward: -108.665, TD loss: 113.002, Epsiode:   39, Epsilon:   0.016
Iteration:   26700, Train reward:  -85.075, Eval reward: -105.038, TD loss: 131.326, Epsiode:   40, Epsilon:   0.015
Iteration:   26800, Train reward:  -85.425, Eval reward:  -82.023, TD loss: 117.811, Epsiode:   40, Epsilon:   0.015
Iteration:   26900, Train reward:  -93.372, Eval reward: -114.199, TD loss: 124.583, Epsiode:   40, Epsilon:   0.015
Iteration:   27000, Train reward:  -89.687, Eval reward:  -60.408, TD loss: 127.732, Epsiode:   40, Epsilon:   0.015
Iteration:   27100, Train reward:  -79.396, Eval reward:  -59.808, TD loss: 109.017, Epsiode:   40, Epsilon:   0.015
Iteration:   27200, Train reward:  -95.651, Eval reward:  -63.876, TD loss:  118.81, Epsiode:   40, Epsilon:   0.015
Iteration:   27300, Train reward: -100.801, Eval reward:  -48.588, TD loss:  117.64, Epsiode:   40, Epsilon:   0.015
Iteration:   27400, Train reward:  -70.995, Eval reward:  -86.496, TD loss: 130.407, Epsiode:   40, Epsilon:   0.015
Iteration:   27500, Train reward:  -62.861, Eval reward:  -58.016, TD loss:  137.58, Epsiode:   40, Epsilon:   0.015
Iteration:   27600, Train reward:  -90.721, Eval reward:  -75.318, TD loss: 107.375, Epsiode:   40, Epsilon:   0.015
Iteration:   27700, Train reward:  -73.948, Eval reward:  -58.265, TD loss:  103.09, Epsiode:   41, Epsilon:   0.013
Iteration:   27800, Train reward:  -76.023, Eval reward:  -76.592, TD loss: 114.792, Epsiode:   41, Epsilon:   0.013
Iteration:   27900, Train reward:  -58.556, Eval reward:  -51.952, TD loss: 120.046, Epsiode:   42, Epsilon:   0.012
Iteration:   28000, Train reward:  -58.994, Eval reward:  -71.182, TD loss: 129.108, Epsiode:   42, Epsilon:   0.012
Iteration:   28100, Train reward:  -80.751, Eval reward:  -74.033, TD loss: 129.793, Epsiode:   42, Epsilon:   0.012
Iteration:   28200, Train reward:  -62.318, Eval reward:  -98.039, TD loss:   125.5, Epsiode:   42, Epsilon:   0.012
Iteration:   28300, Train reward:  -73.885, Eval reward:  -78.526, TD loss: 111.624, Epsiode:   42, Epsilon:   0.012
Iteration:   28400, Train reward:  -79.812, Eval reward:  -91.184, TD loss: 128.346, Epsiode:   42, Epsilon:   0.012
Iteration:   28500, Train reward:  -78.646, Eval reward:  -82.664, TD loss:  101.32, Epsiode:   42, Epsilon:   0.012
Iteration:   28600, Train reward:  -80.617, Eval reward:  -78.439, TD loss:  96.179, Epsiode:   42, Epsilon:   0.012
Iteration:   28700, Train reward:  -62.708, Eval reward:  -80.447, TD loss: 127.983, Epsiode:   42, Epsilon:   0.012
Iteration:   28800, Train reward:  -94.022, Eval reward:  -73.396, TD loss: 141.152, Epsiode:   42, Epsilon:   0.012
Iteration:   28900, Train reward:  -91.221, Eval reward:  -97.309, TD loss: 138.127, Epsiode:   43, Epsilon:   0.011
Iteration:   29000, Train reward:  -98.662, Eval reward:  -29.129, TD loss: 131.463, Epsiode:   44, Epsilon:    0.01
Iteration:   29100, Train reward:  -85.027, Eval reward:  -41.891, TD loss: 128.962, Epsiode:   44, Epsilon:    0.01
Iteration:   29200, Train reward:  -89.208, Eval reward:  -48.122, TD loss:  137.71, Epsiode:   44, Epsilon:    0.01
Iteration:   29300, Train reward: -102.561, Eval reward:  -32.253, TD loss: 139.863, Epsiode:   44, Epsilon:    0.01
Iteration:   29400, Train reward: -109.852, Eval reward:  -38.186, TD loss: 128.037, Epsiode:   44, Epsilon:    0.01
Iteration:   29500, Train reward:   -86.83, Eval reward:  -36.838, TD loss: 150.126, Epsiode:   44, Epsilon:    0.01
Iteration:   29600, Train reward:   -80.22, Eval reward:   -40.52, TD loss: 130.048, Epsiode:   44, Epsilon:    0.01
Iteration:   29700, Train reward:  -74.136, Eval reward:  -37.575, TD loss: 133.298, Epsiode:   44, Epsilon:    0.01
Iteration:   29800, Train reward:  -81.511, Eval reward:  -33.893, TD loss: 140.194, Epsiode:   44, Epsilon:    0.01
Iteration:   29900, Train reward:  -90.343, Eval reward:  -32.132, TD loss:  136.79, Epsiode:   44, Epsilon:    0.01
Iteration:   30000, Train reward:   -85.24, Eval reward:  -56.485, TD loss: 134.634, Epsiode:   45, Epsilon:    0.01
Iteration:   30100, Train reward:  -90.874, Eval reward:  -89.055, TD loss: 123.346, Epsiode:   45, Epsilon:    0.01
Iteration:   30200, Train reward:  -84.933, Eval reward:   -59.89, TD loss: 138.185, Epsiode:   45, Epsilon:    0.01
Iteration:   30300, Train reward:  -79.562, Eval reward:  -55.879, TD loss: 140.491, Epsiode:   45, Epsilon:    0.01
Iteration:   30400, Train reward:   -82.11, Eval reward:  -53.685, TD loss:  113.22, Epsiode:   45, Epsilon:    0.01
Iteration:   30500, Train reward:  -95.562, Eval reward:  -63.404, TD loss: 119.638, Epsiode:   45, Epsilon:    0.01
Iteration:   30600, Train reward:  -81.261, Eval reward:  -72.161, TD loss: 134.291, Epsiode:   45, Epsilon:    0.01
Iteration:   30700, Train reward:  -94.862, Eval reward:  -59.051, TD loss: 117.684, Epsiode:   45, Epsilon:    0.01
Iteration:   30800, Train reward: -106.997, Eval reward:  -44.047, TD loss: 135.198, Epsiode:   45, Epsilon:    0.01
Iteration:   30900, Train reward:  -88.052, Eval reward:  -62.101, TD loss: 129.735, Epsiode:   45, Epsilon:    0.01
Iteration:   31000, Train reward:  -84.454, Eval reward:   80.129, TD loss: 135.337, Epsiode:   46, Epsilon:    0.01
Iteration:   31100, Train reward:  -77.611, Eval reward:    99.84, TD loss:   135.6, Epsiode:   46, Epsilon:    0.01
Iteration:   31200, Train reward:  -98.022, Eval reward:   95.427, TD loss: 144.706, Epsiode:   46, Epsilon:    0.01
Iteration:   31300, Train reward:  -74.682, Eval reward:   97.846, TD loss: 128.144, Epsiode:   46, Epsilon:    0.01
Iteration:   31400, Train reward:   -62.93, Eval reward:   77.951, TD loss:  103.31, Epsiode:   46, Epsilon:    0.01
Iteration:   31500, Train reward:  -86.339, Eval reward:   86.679, TD loss: 125.186, Epsiode:   46, Epsilon:    0.01
Iteration:   31600, Train reward:  -90.916, Eval reward:   95.858, TD loss: 147.763, Epsiode:   46, Epsilon:    0.01
Iteration:   31700, Train reward:   -61.98, Eval reward:   90.979, TD loss: 123.497, Epsiode:   46, Epsilon:    0.01
Iteration:   31800, Train reward:  -81.191, Eval reward:   86.078, TD loss: 121.419, Epsiode:   46, Epsilon:    0.01
Iteration:   31900, Train reward:   -74.71, Eval reward:   85.833, TD loss: 135.828, Epsiode:   46, Epsilon:    0.01
Iteration:   32000, Train reward:  -83.237, Eval reward:  -28.021, TD loss: 123.125, Epsiode:   47, Epsilon:    0.01
Iteration:   32100, Train reward:  -89.742, Eval reward:  -51.279, TD loss:  128.79, Epsiode:   47, Epsilon:    0.01
Iteration:   32200, Train reward:  -86.818, Eval reward:  -42.113, TD loss: 111.515, Epsiode:   47, Epsilon:    0.01
Iteration:   32300, Train reward:  -77.662, Eval reward:  -40.068, TD loss: 116.959, Epsiode:   47, Epsilon:    0.01
Iteration:   32400, Train reward:  -75.508, Eval reward:  -33.731, TD loss: 125.078, Epsiode:   47, Epsilon:    0.01
Iteration:   32500, Train reward:  -89.295, Eval reward:  -32.539, TD loss: 135.922, Epsiode:   47, Epsilon:    0.01
Iteration:   32600, Train reward:   -61.82, Eval reward:  -43.943, TD loss: 141.107, Epsiode:   47, Epsilon:    0.01
Iteration:   32700, Train reward:  -85.682, Eval reward:  -29.805, TD loss: 117.474, Epsiode:   47, Epsilon:    0.01
Iteration:   32800, Train reward:  -70.278, Eval reward:  -36.398, TD loss: 130.483, Epsiode:   47, Epsilon:    0.01
Iteration:   32900, Train reward:  -85.058, Eval reward:  -24.806, TD loss: 108.456, Epsiode:   48, Epsilon:    0.01
Iteration:   33000, Train reward:  -59.128, Eval reward:  -79.792, TD loss: 121.621, Epsiode:   48, Epsilon:    0.01
Iteration:   33100, Train reward:  -74.076, Eval reward:  -97.507, TD loss: 137.466, Epsiode:   48, Epsilon:    0.01
Iteration:   33200, Train reward:  -60.116, Eval reward:  -67.237, TD loss: 147.424, Epsiode:   49, Epsilon:    0.01
Iteration:   33300, Train reward:  -64.797, Eval reward:  -73.281, TD loss: 140.858, Epsiode:   49, Epsilon:    0.01
Iteration:   33400, Train reward:  -52.109, Eval reward:  -78.992, TD loss: 117.976, Epsiode:   49, Epsilon:    0.01
Iteration:   33500, Train reward:  -74.166, Eval reward:  -97.484, TD loss: 132.988, Epsiode:   49, Epsilon:    0.01
Iteration:   33600, Train reward:  -89.095, Eval reward:  -84.288, TD loss:  122.63, Epsiode:   49, Epsilon:    0.01
Iteration:   33700, Train reward:  -51.219, Eval reward:  -86.627, TD loss: 133.759, Epsiode:   50, Epsilon:    0.01
Iteration:   33800, Train reward:  -60.078, Eval reward:  -78.006, TD loss:  118.03, Epsiode:   50, Epsilon:    0.01
Iteration:   33900, Train reward:  -61.998, Eval reward:  -87.436, TD loss: 125.113, Epsiode:   50, Epsilon:    0.01
Iteration:   34000, Train reward:  -60.532, Eval reward:   28.666, TD loss: 113.921, Epsiode:   50, Epsilon:    0.01
Iteration:   34100, Train reward:  -78.958, Eval reward:   10.209, TD loss: 135.192, Epsiode:   50, Epsilon:    0.01
Iteration:   34200, Train reward:  -48.733, Eval reward:   32.811, TD loss: 121.632, Epsiode:   50, Epsilon:    0.01
Iteration:   34300, Train reward:  -58.137, Eval reward:   17.979, TD loss: 117.753, Epsiode:   50, Epsilon:    0.01
Iteration:   34400, Train reward:   -82.16, Eval reward:   18.168, TD loss: 103.343, Epsiode:   50, Epsilon:    0.01
Iteration:   34500, Train reward:  -69.295, Eval reward:   26.059, TD loss: 111.708, Epsiode:   50, Epsilon:    0.01
Iteration:   34600, Train reward:  -69.248, Eval reward:   37.327, TD loss: 136.709, Epsiode:   50, Epsilon:    0.01
Iteration:   34700, Train reward:  -53.381, Eval reward:   14.108, TD loss: 126.696, Epsiode:   51, Epsilon:    0.01
Iteration:   34800, Train reward:  -56.149, Eval reward:   25.784, TD loss: 119.189, Epsiode:   51, Epsilon:    0.01
Iteration:   34900, Train reward:  -69.348, Eval reward:   29.974, TD loss: 121.914, Epsiode:   51, Epsilon:    0.01
Iteration:   35000, Train reward:  -76.501, Eval reward:   64.246, TD loss: 111.806, Epsiode:   51, Epsilon:    0.01
Iteration:   35100, Train reward:  -61.883, Eval reward:   77.789, TD loss:  120.15, Epsiode:   51, Epsilon:    0.01
Iteration:   35200, Train reward:  -55.979, Eval reward:   69.314, TD loss:  116.78, Epsiode:   51, Epsilon:    0.01
Iteration:   35300, Train reward:   -42.74, Eval reward:   67.596, TD loss: 129.197, Epsiode:   51, Epsilon:    0.01
Iteration:   35400, Train reward:  -73.523, Eval reward:    51.44, TD loss: 123.702, Epsiode:   52, Epsilon:    0.01
Iteration:   35500, Train reward:  -49.509, Eval reward:   65.016, TD loss: 127.775, Epsiode:   52, Epsilon:    0.01
Iteration:   35600, Train reward:   -36.75, Eval reward:   57.906, TD loss:  133.58, Epsiode:   52, Epsilon:    0.01
Iteration:   35700, Train reward:  -57.985, Eval reward:   59.398, TD loss: 125.595, Epsiode:   52, Epsilon:    0.01
Iteration:   35800, Train reward:  -40.489, Eval reward:   72.901, TD loss: 137.125, Epsiode:   52, Epsilon:    0.01
Iteration:   35900, Train reward:  -41.565, Eval reward:   75.757, TD loss:  128.06, Epsiode:   52, Epsilon:    0.01
Iteration:   36000, Train reward:  -45.368, Eval reward:  -87.748, TD loss: 127.321, Epsiode:   52, Epsilon:    0.01
Iteration:   36100, Train reward:  -23.732, Eval reward:  -95.226, TD loss: 127.539, Epsiode:   52, Epsilon:    0.01
Iteration:   36200, Train reward:  -41.282, Eval reward:  -99.428, TD loss: 109.676, Epsiode:   52, Epsilon:    0.01
Iteration:   36300, Train reward:  -45.679, Eval reward:  -92.685, TD loss: 117.167, Epsiode:   52, Epsilon:    0.01
Iteration:   36400, Train reward:  -70.566, Eval reward: -103.037, TD loss: 130.189, Epsiode:   53, Epsilon:    0.01
Iteration:   36500, Train reward:  -39.388, Eval reward:   -72.78, TD loss: 126.077, Epsiode:   53, Epsilon:    0.01
Iteration:   36600, Train reward:  -46.725, Eval reward: -102.096, TD loss: 136.525, Epsiode:   53, Epsilon:    0.01
Iteration:   36700, Train reward:  -25.446, Eval reward:  -88.576, TD loss: 110.388, Epsiode:   53, Epsilon:    0.01
Iteration:   36800, Train reward:  -47.539, Eval reward:  -68.911, TD loss: 126.153, Epsiode:   53, Epsilon:    0.01
Iteration:   36900, Train reward:  -32.727, Eval reward:   -88.72, TD loss: 128.772, Epsiode:   53, Epsilon:    0.01
Iteration:   37000, Train reward:  -31.964, Eval reward:   80.426, TD loss: 120.733, Epsiode:   53, Epsilon:    0.01
Iteration:   37100, Train reward:  -41.092, Eval reward:   86.047, TD loss:   111.9, Epsiode:   53, Epsilon:    0.01
Iteration:   37200, Train reward:  -43.166, Eval reward:   79.704, TD loss: 120.902, Epsiode:   53, Epsilon:    0.01
Iteration:   37300, Train reward:  -42.347, Eval reward:    59.95, TD loss: 144.356, Epsiode:   53, Epsilon:    0.01
Iteration:   37400, Train reward:  -35.983, Eval reward:   84.923, TD loss: 139.447, Epsiode:   54, Epsilon:    0.01
Iteration:   37500, Train reward:  -28.329, Eval reward:   91.246, TD loss: 122.019, Epsiode:   54, Epsilon:    0.01
Iteration:   37600, Train reward:  -27.871, Eval reward:   92.461, TD loss: 113.523, Epsiode:   54, Epsilon:    0.01
Iteration:   37700, Train reward:  -31.831, Eval reward:   90.445, TD loss: 139.981, Epsiode:   54, Epsilon:    0.01
Iteration:   37800, Train reward:  -36.402, Eval reward:   90.219, TD loss: 122.156, Epsiode:   54, Epsilon:    0.01
Iteration:   37900, Train reward:  -49.192, Eval reward:  103.977, TD loss: 105.942, Epsiode:   54, Epsilon:    0.01
Iteration:   38000, Train reward:  -41.449, Eval reward:   -7.003, TD loss: 122.803, Epsiode:   54, Epsilon:    0.01
Iteration:   38100, Train reward:  -41.631, Eval reward:  -31.793, TD loss: 129.812, Epsiode:   54, Epsilon:    0.01
Iteration:   38200, Train reward:  -41.568, Eval reward:    8.101, TD loss: 116.503, Epsiode:   54, Epsilon:    0.01
Iteration:   38300, Train reward:  -30.233, Eval reward:  -20.641, TD loss: 127.351, Epsiode:   54, Epsilon:    0.01
Iteration:   38400, Train reward:  -18.105, Eval reward:    -2.41, TD loss: 125.051, Epsiode:   55, Epsilon:    0.01
