Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   12.434, Eval reward: -513.512, TD loss:  14.869, Epsiode:    0, Epsilon:     1.0
Iteration:   22000, Train reward:  -77.204, Eval reward:  -94.061, TD loss: 147.145, Epsiode:   36, Epsilon:   0.023
Iteration:   22100, Train reward:  -62.006, Eval reward:  -96.575, TD loss: 139.683, Epsiode:   37, Epsilon:    0.02
Iteration:   22200, Train reward:  -81.462, Eval reward:  -89.489, TD loss: 149.138, Epsiode:   37, Epsilon:    0.02
Iteration:   22300, Train reward:  -80.315, Eval reward:  -91.867, TD loss: 150.646, Epsiode:   37, Epsilon:    0.02
Iteration:   22400, Train reward:  -59.796, Eval reward:  -84.925, TD loss:  131.04, Epsiode:   37, Epsilon:    0.02
Iteration:   22500, Train reward:  -77.301, Eval reward: -111.034, TD loss: 123.152, Epsiode:   37, Epsilon:    0.02
Iteration:   22600, Train reward:  -74.957, Eval reward:  -82.806, TD loss: 121.441, Epsiode:   37, Epsilon:    0.02
Iteration:   22700, Train reward:  -69.522, Eval reward:  -93.426, TD loss: 143.115, Epsiode:   37, Epsilon:    0.02
Iteration:   22800, Train reward:  -87.527, Eval reward:  -96.776, TD loss: 125.267, Epsiode:   37, Epsilon:    0.02
Iteration:   22900, Train reward:  -83.625, Eval reward:    -99.0, TD loss: 137.762, Epsiode:   38, Epsilon:   0.018
Iteration:   23000, Train reward:  -66.113, Eval reward:   85.758, TD loss: 147.644, Epsiode:   38, Epsilon:   0.018
Iteration:   23100, Train reward:  -87.198, Eval reward:   98.034, TD loss: 129.812, Epsiode:   38, Epsilon:   0.018
Iteration:   23200, Train reward:  -53.766, Eval reward:   95.286, TD loss: 126.731, Epsiode:   38, Epsilon:   0.018
Iteration:   23300, Train reward:  -88.872, Eval reward:   98.123, TD loss: 132.393, Epsiode:   38, Epsilon:   0.018
Iteration:   23400, Train reward:  -63.648, Eval reward:  106.487, TD loss: 139.824, Epsiode:   38, Epsilon:   0.018
Iteration:   23500, Train reward:  -79.711, Eval reward:  101.275, TD loss: 123.531, Epsiode:   38, Epsilon:   0.018
Iteration:   23600, Train reward:  -52.218, Eval reward:  106.577, TD loss: 144.511, Epsiode:   38, Epsilon:   0.018
Iteration:   23700, Train reward:  -71.685, Eval reward:  119.406, TD loss: 124.804, Epsiode:   38, Epsilon:   0.018
Iteration:   23800, Train reward:  -67.526, Eval reward:  113.791, TD loss: 140.055, Epsiode:   39, Epsilon:   0.016
Iteration:   23900, Train reward:  -58.506, Eval reward:   107.52, TD loss: 141.677, Epsiode:   39, Epsilon:   0.016
Iteration:   24000, Train reward:   -55.33, Eval reward:  -52.198, TD loss: 131.038, Epsiode:   39, Epsilon:   0.016
Iteration:   24100, Train reward:  -49.116, Eval reward:  -65.332, TD loss:  141.25, Epsiode:   39, Epsilon:   0.016
Iteration:   24200, Train reward:  -59.649, Eval reward:  -53.487, TD loss: 132.523, Epsiode:   39, Epsilon:   0.016
Iteration:   24300, Train reward:  -48.772, Eval reward:  -52.299, TD loss: 118.389, Epsiode:   39, Epsilon:   0.016
Iteration:   24400, Train reward:  -53.375, Eval reward:   -52.19, TD loss: 132.084, Epsiode:   39, Epsilon:   0.016
Iteration:   24500, Train reward:  -39.282, Eval reward:  -52.173, TD loss: 133.097, Epsiode:   40, Epsilon:   0.015
Iteration:   24600, Train reward:  -47.121, Eval reward:  -52.139, TD loss: 137.296, Epsiode:   40, Epsilon:   0.015
Iteration:   24700, Train reward:  -50.023, Eval reward:  -53.538, TD loss: 136.314, Epsiode:   40, Epsilon:   0.015
Iteration:   24800, Train reward:  -35.768, Eval reward:  -44.866, TD loss: 133.782, Epsiode:   40, Epsilon:   0.015
Iteration:   24900, Train reward:  -43.795, Eval reward:  -61.954, TD loss: 137.302, Epsiode:   40, Epsilon:   0.015
Iteration:   25000, Train reward:  -40.075, Eval reward:  -80.782, TD loss: 130.656, Epsiode:   40, Epsilon:   0.015
Iteration:   25100, Train reward:  -48.717, Eval reward:  -46.545, TD loss: 155.246, Epsiode:   40, Epsilon:   0.015
Iteration:   25200, Train reward:  -45.051, Eval reward:  -78.743, TD loss:  126.74, Epsiode:   40, Epsilon:   0.015
Iteration:   25300, Train reward:  -47.792, Eval reward:  -70.272, TD loss: 160.952, Epsiode:   41, Epsilon:   0.013
Iteration:   25400, Train reward:   -53.94, Eval reward:  -56.952, TD loss: 134.989, Epsiode:   41, Epsilon:   0.013
Iteration:   25500, Train reward:  -43.551, Eval reward:  -45.966, TD loss: 125.869, Epsiode:   41, Epsilon:   0.013
Iteration:   25600, Train reward:  -49.895, Eval reward:  -57.601, TD loss: 118.465, Epsiode:   41, Epsilon:   0.013
Iteration:   25700, Train reward:  -42.971, Eval reward:  -63.304, TD loss: 137.893, Epsiode:   41, Epsilon:   0.013
Iteration:   25800, Train reward:  -42.836, Eval reward:  -59.337, TD loss: 129.494, Epsiode:   41, Epsilon:   0.013
Iteration:   25900, Train reward:  -49.866, Eval reward:  -40.394, TD loss: 130.679, Epsiode:   41, Epsilon:   0.013
Iteration:   26000, Train reward:  -60.475, Eval reward:  -51.074, TD loss: 131.613, Epsiode:   41, Epsilon:   0.013
Iteration:   26100, Train reward:  -52.768, Eval reward:  -54.342, TD loss: 141.898, Epsiode:   41, Epsilon:   0.013
Iteration:   26200, Train reward:  -51.128, Eval reward:  -60.681, TD loss:  140.85, Epsiode:   41, Epsilon:   0.013
Iteration:   26300, Train reward:   -37.09, Eval reward:  -53.466, TD loss: 131.259, Epsiode:   42, Epsilon:   0.012
Iteration:   26400, Train reward:  -41.727, Eval reward:  -51.604, TD loss: 129.281, Epsiode:   42, Epsilon:   0.012
Iteration:   26500, Train reward:  -48.595, Eval reward:  -45.909, TD loss: 142.714, Epsiode:   42, Epsilon:   0.012
Iteration:   26600, Train reward:  -24.386, Eval reward:  -51.258, TD loss: 117.519, Epsiode:   42, Epsilon:   0.012
Iteration:   26700, Train reward:  -37.828, Eval reward:  -55.635, TD loss: 125.471, Epsiode:   42, Epsilon:   0.012
Iteration:   26800, Train reward:  -27.107, Eval reward:  -57.679, TD loss:  133.96, Epsiode:   42, Epsilon:   0.012
Iteration:   26900, Train reward:  -26.152, Eval reward:  -69.299, TD loss: 133.136, Epsiode:   42, Epsilon:   0.012
Iteration:   27000, Train reward:  -37.361, Eval reward:   -9.575, TD loss: 139.457, Epsiode:   42, Epsilon:   0.012
Iteration:   27100, Train reward:  -42.796, Eval reward:   -5.368, TD loss: 120.035, Epsiode:   42, Epsilon:   0.012
Iteration:   27200, Train reward:  -37.186, Eval reward:    11.19, TD loss: 140.081, Epsiode:   42, Epsilon:   0.012
Iteration:   27300, Train reward:  -38.143, Eval reward:    8.974, TD loss: 119.646, Epsiode:   43, Epsilon:   0.011
Iteration:   27400, Train reward:  -31.546, Eval reward:    2.672, TD loss: 137.756, Epsiode:   43, Epsilon:   0.011
Iteration:   27500, Train reward:  -66.338, Eval reward:    3.346, TD loss: 131.195, Epsiode:   43, Epsilon:   0.011
Iteration:   27600, Train reward:  -38.846, Eval reward:  -16.713, TD loss: 140.676, Epsiode:   43, Epsilon:   0.011
Iteration:   27700, Train reward:  -30.185, Eval reward:   10.406, TD loss: 151.154, Epsiode:   43, Epsilon:   0.011
Iteration:   27800, Train reward:  -62.037, Eval reward:    3.146, TD loss: 152.998, Epsiode:   43, Epsilon:   0.011
Iteration:   27900, Train reward:  -39.004, Eval reward:   -2.678, TD loss: 121.351, Epsiode:   43, Epsilon:   0.011
Iteration:   28000, Train reward:  -28.465, Eval reward:  -25.091, TD loss: 146.195, Epsiode:   43, Epsilon:   0.011
Iteration:   28100, Train reward:  -35.102, Eval reward:   -5.177, TD loss: 141.336, Epsiode:   43, Epsilon:   0.011
Iteration:   28200, Train reward:  -60.567, Eval reward:   -21.86, TD loss: 125.537, Epsiode:   43, Epsilon:   0.011
Iteration:   28300, Train reward:  -22.733, Eval reward:  -50.075, TD loss: 133.394, Epsiode:   44, Epsilon:    0.01
Iteration:   28400, Train reward:  -33.227, Eval reward:  -44.501, TD loss: 138.503, Epsiode:   44, Epsilon:    0.01
Iteration:   28500, Train reward:  -35.662, Eval reward:  -35.683, TD loss:  136.97, Epsiode:   44, Epsilon:    0.01
Iteration:   28600, Train reward:  -41.181, Eval reward:  -28.075, TD loss: 124.184, Epsiode:   44, Epsilon:    0.01
Iteration:   28700, Train reward:  -27.755, Eval reward:  -35.323, TD loss: 105.339, Epsiode:   44, Epsilon:    0.01
Iteration:   28800, Train reward:  -31.792, Eval reward:  -20.829, TD loss: 125.501, Epsiode:   44, Epsilon:    0.01
Iteration:   28900, Train reward:  -28.633, Eval reward:  -21.592, TD loss:  122.08, Epsiode:   44, Epsilon:    0.01
Iteration:   29000, Train reward:  -38.733, Eval reward:  -66.204, TD loss:  122.34, Epsiode:   44, Epsilon:    0.01
Iteration:   29100, Train reward:  -30.353, Eval reward:  -54.614, TD loss: 136.771, Epsiode:   45, Epsilon:    0.01
Iteration:   29200, Train reward:  -26.088, Eval reward:  -73.821, TD loss: 135.083, Epsiode:   45, Epsilon:    0.01
Iteration:   29300, Train reward:  -31.802, Eval reward:  -55.465, TD loss: 140.865, Epsiode:   45, Epsilon:    0.01
Iteration:   29400, Train reward:  -28.099, Eval reward:  -64.278, TD loss: 149.279, Epsiode:   45, Epsilon:    0.01
Iteration:   29500, Train reward:   -47.94, Eval reward:  -68.969, TD loss: 119.588, Epsiode:   45, Epsilon:    0.01
Iteration:   29600, Train reward:  -32.849, Eval reward:   -63.97, TD loss:  131.24, Epsiode:   45, Epsilon:    0.01
Iteration:   29700, Train reward:  -30.275, Eval reward:  -59.468, TD loss: 129.141, Epsiode:   45, Epsilon:    0.01
Iteration:   29800, Train reward:  -44.599, Eval reward:  -63.084, TD loss: 139.372, Epsiode:   45, Epsilon:    0.01
Iteration:   29900, Train reward:  -37.353, Eval reward:  -68.761, TD loss: 133.759, Epsiode:   45, Epsilon:    0.01
Iteration:   30000, Train reward:  -40.854, Eval reward:  -49.416, TD loss:  126.06, Epsiode:   45, Epsilon:    0.01
Iteration:   30100, Train reward:  -44.155, Eval reward:  -32.823, TD loss: 136.971, Epsiode:   46, Epsilon:    0.01
Iteration:   30200, Train reward:  -35.399, Eval reward:  -42.716, TD loss: 133.269, Epsiode:   46, Epsilon:    0.01
Iteration:   30300, Train reward:  -11.851, Eval reward:  -60.116, TD loss: 110.798, Epsiode:   46, Epsilon:    0.01
Iteration:   30400, Train reward:  -37.682, Eval reward:  -50.295, TD loss: 146.723, Epsiode:   46, Epsilon:    0.01
Iteration:   30500, Train reward:  -22.322, Eval reward:  -42.548, TD loss: 141.958, Epsiode:   46, Epsilon:    0.01
Iteration:   30600, Train reward:  -23.428, Eval reward:  -37.416, TD loss: 134.058, Epsiode:   46, Epsilon:    0.01
Iteration:   30700, Train reward:  -27.414, Eval reward:  -36.673, TD loss:   133.9, Epsiode:   46, Epsilon:    0.01
Iteration:   30800, Train reward:  -43.265, Eval reward:  -49.109, TD loss: 134.996, Epsiode:   46, Epsilon:    0.01
Iteration:   30900, Train reward:  -16.904, Eval reward:  -33.715, TD loss: 134.709, Epsiode:   46, Epsilon:    0.01
Iteration:   31000, Train reward:  -40.376, Eval reward: -235.735, TD loss: 123.717, Epsiode:   46, Epsilon:    0.01
Iteration:   31100, Train reward:  -31.075, Eval reward: -228.247, TD loss: 137.319, Epsiode:   47, Epsilon:    0.01
Iteration:   31200, Train reward:  -41.287, Eval reward: -217.728, TD loss: 118.994, Epsiode:   47, Epsilon:    0.01
Iteration:   31300, Train reward:  -30.099, Eval reward: -248.458, TD loss: 114.152, Epsiode:   48, Epsilon:    0.01
Iteration:   31400, Train reward:  -34.546, Eval reward: -253.721, TD loss: 125.795, Epsiode:   49, Epsilon:    0.01
Iteration:   31500, Train reward:  -29.403, Eval reward: -250.212, TD loss: 140.806, Epsiode:   49, Epsilon:    0.01
Iteration:   31600, Train reward:  -44.416, Eval reward: -233.397, TD loss: 132.869, Epsiode:   49, Epsilon:    0.01
Iteration:   31700, Train reward:  -33.818, Eval reward: -241.948, TD loss: 125.453, Epsiode:   49, Epsilon:    0.01
Iteration:   31800, Train reward:  -35.351, Eval reward: -223.725, TD loss: 132.799, Epsiode:   49, Epsilon:    0.01
Iteration:   31900, Train reward:  -43.633, Eval reward: -242.591, TD loss: 116.049, Epsiode:   49, Epsilon:    0.01
Iteration:   32000, Train reward:  -53.643, Eval reward: -171.935, TD loss: 131.589, Epsiode:   49, Epsilon:    0.01
Iteration:   32100, Train reward:  -47.914, Eval reward: -165.461, TD loss: 140.237, Epsiode:   49, Epsilon:    0.01
Iteration:   32200, Train reward:  -56.003, Eval reward: -173.873, TD loss: 142.727, Epsiode:   49, Epsilon:    0.01
Iteration:   32300, Train reward:  -39.989, Eval reward: -178.528, TD loss: 126.846, Epsiode:   49, Epsilon:    0.01
Iteration:   32400, Train reward:   -39.67, Eval reward: -173.553, TD loss: 132.583, Epsiode:   50, Epsilon:    0.01
Iteration:   32500, Train reward:  -17.169, Eval reward: -164.031, TD loss: 126.908, Epsiode:   50, Epsilon:    0.01
Iteration:   32600, Train reward:  -53.967, Eval reward: -160.723, TD loss: 124.304, Epsiode:   50, Epsilon:    0.01
Iteration:   32700, Train reward:  -40.035, Eval reward: -164.164, TD loss: 148.372, Epsiode:   50, Epsilon:    0.01
Iteration:   32800, Train reward:  -38.776, Eval reward: -153.602, TD loss: 123.984, Epsiode:   50, Epsilon:    0.01
Iteration:   32900, Train reward:  -49.265, Eval reward: -164.462, TD loss: 139.589, Epsiode:   50, Epsilon:    0.01
Iteration:   33000, Train reward:  -40.053, Eval reward:  -48.463, TD loss: 139.141, Epsiode:   50, Epsilon:    0.01
Iteration:   33100, Train reward:  -21.873, Eval reward:  -59.184, TD loss: 129.143, Epsiode:   50, Epsilon:    0.01
Iteration:   33200, Train reward:  -31.036, Eval reward:  -54.252, TD loss:  137.23, Epsiode:   50, Epsilon:    0.01
Iteration:   33300, Train reward:   -55.46, Eval reward:  -44.492, TD loss: 121.862, Epsiode:   50, Epsilon:    0.01
Iteration:   33400, Train reward:  -48.705, Eval reward:  -46.827, TD loss: 117.366, Epsiode:   51, Epsilon:    0.01
Iteration:   33500, Train reward:  -33.791, Eval reward:  -44.514, TD loss: 136.322, Epsiode:   51, Epsilon:    0.01
Iteration:   33600, Train reward:  -38.254, Eval reward:  -71.533, TD loss:  130.98, Epsiode:   51, Epsilon:    0.01
Iteration:   33700, Train reward:  -27.459, Eval reward:  -50.367, TD loss: 133.764, Epsiode:   51, Epsilon:    0.01
Iteration:   33800, Train reward:  -40.041, Eval reward:  -40.542, TD loss: 125.423, Epsiode:   51, Epsilon:    0.01
Iteration:   33900, Train reward:  -29.384, Eval reward:  -38.157, TD loss: 117.565, Epsiode:   51, Epsilon:    0.01
Iteration:   34000, Train reward:  -40.714, Eval reward:   14.093, TD loss: 135.129, Epsiode:   51, Epsilon:    0.01
Iteration:   34100, Train reward:  -45.157, Eval reward:  -14.166, TD loss: 143.434, Epsiode:   51, Epsilon:    0.01
Iteration:   34200, Train reward:  -16.599, Eval reward:   24.338, TD loss: 121.945, Epsiode:   51, Epsilon:    0.01
Iteration:   34300, Train reward:  -45.251, Eval reward:    2.196, TD loss: 111.901, Epsiode:   51, Epsilon:    0.01
Iteration:   34400, Train reward:  -27.754, Eval reward:    4.847, TD loss: 117.496, Epsiode:   52, Epsilon:    0.01
Iteration:   34500, Train reward:  -34.638, Eval reward:    0.965, TD loss: 138.808, Epsiode:   52, Epsilon:    0.01
Iteration:   34600, Train reward:  -49.967, Eval reward:   13.453, TD loss: 142.478, Epsiode:   52, Epsilon:    0.01
Iteration:   34700, Train reward:  -50.959, Eval reward:   -6.886, TD loss: 130.031, Epsiode:   52, Epsilon:    0.01
Iteration:   34800, Train reward:  -31.009, Eval reward:    13.66, TD loss: 123.469, Epsiode:   52, Epsilon:    0.01
Iteration:   34900, Train reward:  -19.819, Eval reward:    1.935, TD loss: 121.738, Epsiode:   52, Epsilon:    0.01
Iteration:   35000, Train reward:  -21.743, Eval reward:   96.601, TD loss: 126.158, Epsiode:   52, Epsilon:    0.01
Iteration:   35100, Train reward:  -48.025, Eval reward:   74.916, TD loss: 138.351, Epsiode:   52, Epsilon:    0.01
Iteration:   35200, Train reward:  -37.561, Eval reward:   94.607, TD loss:  126.31, Epsiode:   52, Epsilon:    0.01
Iteration:   35300, Train reward:  -30.538, Eval reward:   79.525, TD loss: 108.318, Epsiode:   52, Epsilon:    0.01
Iteration:   35400, Train reward:  -43.286, Eval reward:   93.652, TD loss: 132.928, Epsiode:   53, Epsilon:    0.01
Iteration:   35500, Train reward:  -40.254, Eval reward:   88.609, TD loss: 125.318, Epsiode:   53, Epsilon:    0.01
Iteration:   35600, Train reward:  -47.461, Eval reward:     99.3, TD loss: 117.243, Epsiode:   53, Epsilon:    0.01
Iteration:   35700, Train reward:  -46.562, Eval reward:   77.429, TD loss: 134.261, Epsiode:   53, Epsilon:    0.01
Iteration:   35800, Train reward:  -39.072, Eval reward:   80.579, TD loss: 122.515, Epsiode:   53, Epsilon:    0.01
Iteration:   35900, Train reward:  -24.029, Eval reward:   83.535, TD loss:  99.276, Epsiode:   53, Epsilon:    0.01
Iteration:   36000, Train reward:  -30.277, Eval reward:  -58.317, TD loss: 124.161, Epsiode:   53, Epsilon:    0.01
Iteration:   36100, Train reward:  -41.417, Eval reward:  -36.779, TD loss: 124.336, Epsiode:   53, Epsilon:    0.01
Iteration:   36200, Train reward:  -45.466, Eval reward:  -32.957, TD loss: 117.643, Epsiode:   53, Epsilon:    0.01
Iteration:   36300, Train reward:  -33.623, Eval reward:  -39.087, TD loss: 132.966, Epsiode:   53, Epsilon:    0.01
Iteration:   36400, Train reward:  -64.676, Eval reward:  -30.998, TD loss: 125.336, Epsiode:   54, Epsilon:    0.01
Iteration:   36500, Train reward:  -24.249, Eval reward:  -31.716, TD loss: 132.921, Epsiode:   54, Epsilon:    0.01
Iteration:   36600, Train reward:  -37.432, Eval reward:  -30.628, TD loss: 130.373, Epsiode:   54, Epsilon:    0.01
Iteration:   36700, Train reward:  -58.948, Eval reward:    -49.7, TD loss: 124.058, Epsiode:   54, Epsilon:    0.01
Iteration:   36800, Train reward:  -50.917, Eval reward:  -27.231, TD loss: 143.097, Epsiode:   54, Epsilon:    0.01
Iteration:   36900, Train reward:  -28.872, Eval reward:  -33.041, TD loss: 146.117, Epsiode:   54, Epsilon:    0.01
Iteration:   37000, Train reward:   -39.06, Eval reward:  -76.084, TD loss: 113.337, Epsiode:   54, Epsilon:    0.01
Iteration:   37100, Train reward:  -41.656, Eval reward:  -52.486, TD loss: 115.506, Epsiode:   54, Epsilon:    0.01
Iteration:   37200, Train reward:  -39.758, Eval reward:  -60.659, TD loss: 139.758, Epsiode:   54, Epsilon:    0.01
Iteration:   37300, Train reward:  -47.647, Eval reward:  -69.729, TD loss: 136.636, Epsiode:   54, Epsilon:    0.01
Iteration:   37400, Train reward:  -34.823, Eval reward:   -42.85, TD loss: 127.938, Epsiode:   55, Epsilon:    0.01
Iteration:   37500, Train reward:  -14.499, Eval reward:  -68.177, TD loss: 117.244, Epsiode:   55, Epsilon:    0.01
Iteration:   37600, Train reward:  -13.882, Eval reward:   -59.88, TD loss: 142.853, Epsiode:   55, Epsilon:    0.01
Iteration:   37700, Train reward:  -33.379, Eval reward:  -73.821, TD loss: 121.799, Epsiode:   55, Epsilon:    0.01
Iteration:   37800, Train reward:  -30.117, Eval reward:  -71.328, TD loss: 117.676, Epsiode:   55, Epsilon:    0.01
Iteration:   37900, Train reward:  -12.536, Eval reward:  -61.833, TD loss: 128.179, Epsiode:   55, Epsilon:    0.01
Iteration:   38000, Train reward:  -33.639, Eval reward:  -73.019, TD loss: 120.375, Epsiode:   55, Epsilon:    0.01
Iteration:   38100, Train reward:   -5.497, Eval reward:  -73.634, TD loss: 111.544, Epsiode:   55, Epsilon:    0.01
Iteration:   38200, Train reward:  -43.638, Eval reward:  -68.886, TD loss: 141.405, Epsiode:   55, Epsilon:    0.01
Iteration:   38300, Train reward:  -34.114, Eval reward:  -72.025, TD loss: 143.499, Epsiode:   55, Epsilon:    0.01
Iteration:   38400, Train reward:  -54.511, Eval reward:  -58.885, TD loss: 130.008, Epsiode:   56, Epsilon:    0.01
