Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -3.392, Eval reward: -400.466, TD loss:  -7.435, Epsiode:    0, Epsilon:     1.0
Iteration:   22000, Train reward:  -85.043, Eval reward:  -65.281, TD loss: 119.915, Epsiode:   31, Epsilon:   0.038
Iteration:   22100, Train reward:  -70.147, Eval reward:  -55.815, TD loss: 143.604, Epsiode:   32, Epsilon:   0.034
Iteration:   22200, Train reward:  -63.309, Eval reward:  -44.475, TD loss: 150.926, Epsiode:   32, Epsilon:   0.034
Iteration:   22300, Train reward:  -77.939, Eval reward:  -62.294, TD loss: 123.718, Epsiode:   32, Epsilon:   0.034
Iteration:   22400, Train reward:  -64.511, Eval reward:  -52.509, TD loss: 140.228, Epsiode:   32, Epsilon:   0.034
Iteration:   22500, Train reward:  -80.367, Eval reward:  -54.922, TD loss: 130.875, Epsiode:   32, Epsilon:   0.034
Iteration:   22600, Train reward:  -87.413, Eval reward:  -59.324, TD loss: 127.119, Epsiode:   32, Epsilon:   0.034
Iteration:   22700, Train reward:  -58.304, Eval reward:  -73.215, TD loss: 122.474, Epsiode:   33, Epsilon:   0.031
Iteration:   22800, Train reward:  -62.637, Eval reward:  -65.755, TD loss: 131.569, Epsiode:   33, Epsilon:   0.031
Iteration:   22900, Train reward:  -89.192, Eval reward:  -62.213, TD loss: 120.233, Epsiode:   33, Epsilon:   0.031
Iteration:   23000, Train reward:  -66.153, Eval reward:  -42.821, TD loss: 135.587, Epsiode:   33, Epsilon:   0.031
Iteration:   23100, Train reward:  -56.321, Eval reward:  -42.972, TD loss: 137.749, Epsiode:   33, Epsilon:   0.031
Iteration:   23200, Train reward:  -61.075, Eval reward:  -44.121, TD loss: 134.546, Epsiode:   33, Epsilon:   0.031
Iteration:   23300, Train reward:  -53.541, Eval reward:  -55.568, TD loss: 127.946, Epsiode:   33, Epsilon:   0.031
Iteration:   23400, Train reward:  -62.719, Eval reward:  -58.924, TD loss: 135.446, Epsiode:   33, Epsilon:   0.031
Iteration:   23500, Train reward:  -58.378, Eval reward:  -45.653, TD loss:  129.32, Epsiode:   33, Epsilon:   0.031
Iteration:   23600, Train reward:  -81.976, Eval reward:  -49.819, TD loss: 146.237, Epsiode:   33, Epsilon:   0.031
Iteration:   23700, Train reward:  -63.248, Eval reward:  -43.262, TD loss: 128.688, Epsiode:   34, Epsilon:   0.028
Iteration:   23800, Train reward:  -59.807, Eval reward:  -41.811, TD loss: 126.873, Epsiode:   34, Epsilon:   0.028
Iteration:   23900, Train reward:  -63.831, Eval reward:  -65.701, TD loss: 126.187, Epsiode:   34, Epsilon:   0.028
Iteration:   24000, Train reward:  -75.018, Eval reward:  -32.469, TD loss: 139.715, Epsiode:   34, Epsilon:   0.028
Iteration:   24100, Train reward:   -57.81, Eval reward:  -29.679, TD loss: 123.373, Epsiode:   34, Epsilon:   0.028
Iteration:   24200, Train reward:  -66.212, Eval reward:  -23.512, TD loss: 137.077, Epsiode:   35, Epsilon:   0.025
Iteration:   24300, Train reward:  -43.317, Eval reward:  -38.774, TD loss: 115.001, Epsiode:   35, Epsilon:   0.025
Iteration:   24400, Train reward:  -38.036, Eval reward:  -20.392, TD loss: 141.235, Epsiode:   35, Epsilon:   0.025
Iteration:   24500, Train reward:   -37.47, Eval reward:   -4.341, TD loss: 122.382, Epsiode:   35, Epsilon:   0.025
Iteration:   24600, Train reward:  -50.947, Eval reward:  -40.882, TD loss: 121.632, Epsiode:   35, Epsilon:   0.025
Iteration:   24700, Train reward:  -51.868, Eval reward:  -23.473, TD loss:  141.12, Epsiode:   35, Epsilon:   0.025
Iteration:   24800, Train reward:  -54.502, Eval reward:   -12.33, TD loss: 112.374, Epsiode:   35, Epsilon:   0.025
Iteration:   24900, Train reward:  -47.133, Eval reward:  -34.251, TD loss: 141.225, Epsiode:   35, Epsilon:   0.025
Iteration:   25000, Train reward:  -61.723, Eval reward:  -87.007, TD loss: 122.779, Epsiode:   35, Epsilon:   0.025
Iteration:   25100, Train reward:  -47.578, Eval reward:  -87.781, TD loss:   144.6, Epsiode:   35, Epsilon:   0.025
Iteration:   25200, Train reward:  -32.095, Eval reward:  -97.168, TD loss: 126.615, Epsiode:   36, Epsilon:   0.023
Iteration:   25300, Train reward:  -47.769, Eval reward: -111.779, TD loss: 119.029, Epsiode:   36, Epsilon:   0.023
Iteration:   25400, Train reward:  -46.282, Eval reward:  -76.088, TD loss:  138.29, Epsiode:   36, Epsilon:   0.023
Iteration:   25500, Train reward:  -50.212, Eval reward:  -94.966, TD loss: 134.489, Epsiode:   36, Epsilon:   0.023
Iteration:   25600, Train reward:  -45.886, Eval reward:  -92.809, TD loss: 135.097, Epsiode:   36, Epsilon:   0.023
Iteration:   25700, Train reward:  -47.809, Eval reward:  -70.634, TD loss: 118.124, Epsiode:   36, Epsilon:   0.023
Iteration:   25800, Train reward:  -45.701, Eval reward:  -85.863, TD loss: 125.263, Epsiode:   36, Epsilon:   0.023
Iteration:   25900, Train reward:  -63.888, Eval reward:   -80.82, TD loss: 156.338, Epsiode:   36, Epsilon:   0.023
Iteration:   26000, Train reward:  -48.636, Eval reward: -106.719, TD loss:   125.6, Epsiode:   36, Epsilon:   0.023
Iteration:   26100, Train reward:  -49.076, Eval reward:  -93.755, TD loss: 120.828, Epsiode:   36, Epsilon:   0.023
Iteration:   26200, Train reward:  -45.691, Eval reward:   -96.43, TD loss: 132.574, Epsiode:   37, Epsilon:    0.02
Iteration:   26300, Train reward:   -26.36, Eval reward:  -82.342, TD loss: 134.678, Epsiode:   37, Epsilon:    0.02
Iteration:   26400, Train reward:  -62.612, Eval reward:  -82.799, TD loss: 141.101, Epsiode:   37, Epsilon:    0.02
Iteration:   26500, Train reward:  -52.226, Eval reward: -100.449, TD loss: 119.298, Epsiode:   37, Epsilon:    0.02
Iteration:   26600, Train reward:  -49.942, Eval reward:  -99.745, TD loss: 125.093, Epsiode:   37, Epsilon:    0.02
Iteration:   26700, Train reward:  -59.479, Eval reward:  -86.867, TD loss: 142.611, Epsiode:   37, Epsilon:    0.02
Iteration:   26800, Train reward:  -62.199, Eval reward:  -96.898, TD loss:  143.28, Epsiode:   37, Epsilon:    0.02
Iteration:   26900, Train reward:  -61.869, Eval reward:  -90.487, TD loss: 150.004, Epsiode:   37, Epsilon:    0.02
Iteration:   27000, Train reward:  -47.596, Eval reward:  147.092, TD loss: 138.477, Epsiode:   37, Epsilon:    0.02
Iteration:   27100, Train reward:  -50.324, Eval reward:  131.145, TD loss:  147.19, Epsiode:   37, Epsilon:    0.02
Iteration:   27200, Train reward:  -32.055, Eval reward:  139.372, TD loss:  114.99, Epsiode:   38, Epsilon:   0.018
Iteration:   27300, Train reward:  -39.662, Eval reward:  143.074, TD loss: 127.674, Epsiode:   38, Epsilon:   0.018
Iteration:   27400, Train reward:  -38.693, Eval reward:  130.436, TD loss: 159.503, Epsiode:   38, Epsilon:   0.018
Iteration:   27500, Train reward:  -41.351, Eval reward:  149.375, TD loss: 143.708, Epsiode:   38, Epsilon:   0.018
Iteration:   27600, Train reward:   -45.66, Eval reward:  139.412, TD loss: 147.676, Epsiode:   38, Epsilon:   0.018
Iteration:   27700, Train reward:  -42.483, Eval reward:  149.502, TD loss: 139.301, Epsiode:   38, Epsilon:   0.018
Iteration:   27800, Train reward:  -36.978, Eval reward:  137.114, TD loss:  135.46, Epsiode:   39, Epsilon:   0.016
Iteration:   27900, Train reward:   -30.41, Eval reward:  128.913, TD loss: 131.047, Epsiode:   39, Epsilon:   0.016
Iteration:   28000, Train reward:  -36.787, Eval reward: -101.077, TD loss: 124.135, Epsiode:   39, Epsilon:   0.016
Iteration:   28100, Train reward:  -28.497, Eval reward: -112.767, TD loss: 139.929, Epsiode:   39, Epsilon:   0.016
Iteration:   28200, Train reward:   -55.77, Eval reward: -121.556, TD loss: 143.872, Epsiode:   39, Epsilon:   0.016
Iteration:   28300, Train reward:  -43.002, Eval reward:  -103.39, TD loss:  134.18, Epsiode:   39, Epsilon:   0.016
Iteration:   28400, Train reward:  -30.027, Eval reward: -129.025, TD loss: 131.787, Epsiode:   39, Epsilon:   0.016
Iteration:   28500, Train reward:  -43.947, Eval reward: -129.418, TD loss: 139.141, Epsiode:   39, Epsilon:   0.016
Iteration:   28600, Train reward:  -46.177, Eval reward: -130.776, TD loss: 117.669, Epsiode:   39, Epsilon:   0.016
Iteration:   28700, Train reward:  -17.398, Eval reward: -136.663, TD loss:  125.02, Epsiode:   39, Epsilon:   0.016
Iteration:   28800, Train reward:  -27.674, Eval reward: -113.826, TD loss: 125.336, Epsiode:   40, Epsilon:   0.015
Iteration:   28900, Train reward:  -44.321, Eval reward: -124.651, TD loss: 134.165, Epsiode:   40, Epsilon:   0.015
Iteration:   29000, Train reward:  -24.546, Eval reward:  -57.107, TD loss: 131.081, Epsiode:   40, Epsilon:   0.015
Iteration:   29100, Train reward:  -31.412, Eval reward:  -76.516, TD loss: 125.788, Epsiode:   40, Epsilon:   0.015
Iteration:   29200, Train reward:  -45.283, Eval reward:  -53.582, TD loss: 131.812, Epsiode:   40, Epsilon:   0.015
Iteration:   29300, Train reward:  -45.444, Eval reward:  -72.659, TD loss: 150.839, Epsiode:   41, Epsilon:   0.013
Iteration:   29400, Train reward:  -14.844, Eval reward:   -56.89, TD loss: 137.766, Epsiode:   41, Epsilon:   0.013
Iteration:   29500, Train reward:  -26.531, Eval reward:  -64.215, TD loss: 121.376, Epsiode:   41, Epsilon:   0.013
Iteration:   29600, Train reward:  -25.911, Eval reward:  -66.482, TD loss: 148.251, Epsiode:   41, Epsilon:   0.013
Iteration:   29700, Train reward:  -21.035, Eval reward:  -54.195, TD loss: 128.816, Epsiode:   41, Epsilon:   0.013
Iteration:   29800, Train reward:  -30.186, Eval reward:  -64.788, TD loss: 142.205, Epsiode:   41, Epsilon:   0.013
Iteration:   29900, Train reward:   -30.18, Eval reward:  -60.338, TD loss: 138.363, Epsiode:   41, Epsilon:   0.013
Iteration:   30000, Train reward:  -30.733, Eval reward:  -103.27, TD loss: 149.721, Epsiode:   42, Epsilon:   0.012
Iteration:   30100, Train reward:  -20.977, Eval reward:  -87.766, TD loss: 140.183, Epsiode:   42, Epsilon:   0.012
Iteration:   30200, Train reward:   -1.872, Eval reward:  -114.44, TD loss: 120.497, Epsiode:   42, Epsilon:   0.012
Iteration:   30300, Train reward:  -19.535, Eval reward: -102.641, TD loss: 154.875, Epsiode:   42, Epsilon:   0.012
Iteration:   30400, Train reward:  -22.831, Eval reward: -102.683, TD loss: 136.005, Epsiode:   42, Epsilon:   0.012
Iteration:   30500, Train reward:  -12.377, Eval reward: -109.742, TD loss: 132.882, Epsiode:   42, Epsilon:   0.012
Iteration:   30600, Train reward:    0.079, Eval reward: -114.625, TD loss: 139.145, Epsiode:   42, Epsilon:   0.012
Iteration:   30700, Train reward:  -17.284, Eval reward: -116.214, TD loss: 129.277, Epsiode:   42, Epsilon:   0.012
Iteration:   30800, Train reward:   -33.42, Eval reward: -108.408, TD loss: 152.774, Epsiode:   42, Epsilon:   0.012
Iteration:   30900, Train reward:   -17.32, Eval reward:  -94.697, TD loss: 148.124, Epsiode:   42, Epsilon:   0.012
Iteration:   31000, Train reward:  -15.585, Eval reward:     92.4, TD loss: 128.055, Epsiode:   43, Epsilon:   0.011
Iteration:   31100, Train reward:  -22.212, Eval reward:   76.995, TD loss: 121.696, Epsiode:   43, Epsilon:   0.011
Iteration:   31200, Train reward:   -1.712, Eval reward:   91.967, TD loss: 114.397, Epsiode:   43, Epsilon:   0.011
Iteration:   31300, Train reward:   -6.363, Eval reward:   93.749, TD loss: 140.146, Epsiode:   43, Epsilon:   0.011
Iteration:   31400, Train reward:     -8.5, Eval reward:   89.185, TD loss: 133.725, Epsiode:   43, Epsilon:   0.011
Iteration:   31500, Train reward:   12.159, Eval reward:   88.788, TD loss: 138.577, Epsiode:   44, Epsilon:    0.01
Iteration:   31600, Train reward:   22.069, Eval reward:   99.856, TD loss: 163.297, Epsiode:   44, Epsilon:    0.01
Iteration:   31700, Train reward:   21.654, Eval reward:     93.0, TD loss: 132.553, Epsiode:   44, Epsilon:    0.01
Iteration:   31800, Train reward:   -0.322, Eval reward:   80.274, TD loss: 154.556, Epsiode:   44, Epsilon:    0.01
Iteration:   31900, Train reward:   18.469, Eval reward:   96.492, TD loss: 116.687, Epsiode:   44, Epsilon:    0.01
Iteration:   32000, Train reward:    4.471, Eval reward:  -27.116, TD loss: 134.798, Epsiode:   44, Epsilon:    0.01
Iteration:   32100, Train reward:    8.058, Eval reward:  -50.408, TD loss: 147.727, Epsiode:   44, Epsilon:    0.01
Iteration:   32200, Train reward:    4.442, Eval reward:  -49.912, TD loss: 140.163, Epsiode:   45, Epsilon:    0.01
Iteration:   32300, Train reward:   19.732, Eval reward:    -53.7, TD loss: 143.285, Epsiode:   45, Epsilon:    0.01
Iteration:   32400, Train reward:   21.464, Eval reward:  -33.882, TD loss: 143.121, Epsiode:   45, Epsilon:    0.01
Iteration:   32500, Train reward:   11.905, Eval reward:    -36.7, TD loss: 121.785, Epsiode:   45, Epsilon:    0.01
Iteration:   32600, Train reward:   31.187, Eval reward:  -32.015, TD loss: 149.806, Epsiode:   45, Epsilon:    0.01
Iteration:   32700, Train reward:     51.5, Eval reward:  -22.712, TD loss: 135.015, Epsiode:   46, Epsilon:    0.01
Iteration:   32800, Train reward:   52.751, Eval reward:  -41.347, TD loss: 136.797, Epsiode:   46, Epsilon:    0.01
Iteration:   32900, Train reward:   31.284, Eval reward:  -32.356, TD loss: 140.724, Epsiode:   46, Epsilon:    0.01
Iteration:   33000, Train reward:   47.535, Eval reward:  -73.643, TD loss: 138.918, Epsiode:   46, Epsilon:    0.01
Iteration:   33100, Train reward:   45.415, Eval reward:   -81.23, TD loss:  131.27, Epsiode:   47, Epsilon:    0.01
Iteration:   33200, Train reward:   40.572, Eval reward:  -66.016, TD loss:  128.94, Epsiode:   47, Epsilon:    0.01
Iteration:   33300, Train reward:   36.492, Eval reward:  -75.105, TD loss: 159.701, Epsiode:   47, Epsilon:    0.01
Iteration:   33400, Train reward:   33.151, Eval reward:  -63.369, TD loss: 129.502, Epsiode:   47, Epsilon:    0.01
Iteration:   33500, Train reward:   45.639, Eval reward:  -59.534, TD loss: 134.461, Epsiode:   47, Epsilon:    0.01
Iteration:   33600, Train reward:    40.65, Eval reward:  -57.262, TD loss: 144.922, Epsiode:   47, Epsilon:    0.01
Iteration:   33700, Train reward:   36.446, Eval reward:  -78.576, TD loss: 146.793, Epsiode:   47, Epsilon:    0.01
Iteration:   33800, Train reward:   41.101, Eval reward:  -67.824, TD loss: 132.427, Epsiode:   47, Epsilon:    0.01
Iteration:   33900, Train reward:   10.152, Eval reward:  -69.658, TD loss: 129.922, Epsiode:   47, Epsilon:    0.01
Iteration:   34000, Train reward:   59.567, Eval reward:  -69.035, TD loss: 139.329, Epsiode:   48, Epsilon:    0.01
Iteration:   34100, Train reward:   24.069, Eval reward:   -56.72, TD loss: 121.995, Epsiode:   48, Epsilon:    0.01
Iteration:   34200, Train reward:   49.479, Eval reward:  -51.504, TD loss: 148.289, Epsiode:   48, Epsilon:    0.01
Iteration:   34300, Train reward:   30.465, Eval reward:  -75.285, TD loss: 152.725, Epsiode:   48, Epsilon:    0.01
Iteration:   34400, Train reward:   56.433, Eval reward:  -57.823, TD loss: 139.595, Epsiode:   48, Epsilon:    0.01
Iteration:   34500, Train reward:   60.044, Eval reward:  -67.359, TD loss: 143.736, Epsiode:   48, Epsilon:    0.01
Iteration:   34600, Train reward:     60.8, Eval reward:  -59.272, TD loss: 141.701, Epsiode:   48, Epsilon:    0.01
Iteration:   34700, Train reward:   56.066, Eval reward:  -71.624, TD loss: 138.941, Epsiode:   48, Epsilon:    0.01
Iteration:   34800, Train reward:   37.402, Eval reward:  -62.144, TD loss: 161.208, Epsiode:   48, Epsilon:    0.01
Iteration:   34900, Train reward:   53.499, Eval reward:   -60.82, TD loss: 134.184, Epsiode:   48, Epsilon:    0.01
Iteration:   35000, Train reward:   58.879, Eval reward:   49.532, TD loss: 132.666, Epsiode:   49, Epsilon:    0.01
Iteration:   35100, Train reward:   47.773, Eval reward:   38.884, TD loss: 141.116, Epsiode:   49, Epsilon:    0.01
Iteration:   35200, Train reward:   37.118, Eval reward:   39.372, TD loss: 137.307, Epsiode:   49, Epsilon:    0.01
Iteration:   35300, Train reward:   71.464, Eval reward:   50.263, TD loss: 149.549, Epsiode:   49, Epsilon:    0.01
Iteration:   35400, Train reward:   60.508, Eval reward:   28.693, TD loss: 120.132, Epsiode:   49, Epsilon:    0.01
Iteration:   35500, Train reward:   46.099, Eval reward:   42.666, TD loss: 118.257, Epsiode:   50, Epsilon:    0.01
Iteration:   35600, Train reward:   61.558, Eval reward:    44.85, TD loss: 124.736, Epsiode:   50, Epsilon:    0.01
Iteration:   35700, Train reward:    46.18, Eval reward:   37.355, TD loss: 140.856, Epsiode:   50, Epsilon:    0.01
Iteration:   35800, Train reward:   58.821, Eval reward:   53.776, TD loss: 137.455, Epsiode:   50, Epsilon:    0.01
Iteration:   35900, Train reward:   43.232, Eval reward:   52.652, TD loss:  147.58, Epsiode:   50, Epsilon:    0.01
Iteration:   36000, Train reward:   29.064, Eval reward:   127.17, TD loss: 142.853, Epsiode:   50, Epsilon:    0.01
Iteration:   36100, Train reward:    42.83, Eval reward:  139.062, TD loss: 129.393, Epsiode:   50, Epsilon:    0.01
Iteration:   36200, Train reward:   48.586, Eval reward:  132.783, TD loss: 138.745, Epsiode:   50, Epsilon:    0.01
Iteration:   36300, Train reward:   66.558, Eval reward:  131.746, TD loss: 141.207, Epsiode:   51, Epsilon:    0.01
Iteration:   36400, Train reward:   44.763, Eval reward:  110.591, TD loss: 142.534, Epsiode:   51, Epsilon:    0.01
Iteration:   36500, Train reward:   59.269, Eval reward:  143.702, TD loss: 129.921, Epsiode:   51, Epsilon:    0.01
Iteration:   36600, Train reward:   68.313, Eval reward:  108.542, TD loss: 151.212, Epsiode:   51, Epsilon:    0.01
Iteration:   36700, Train reward:   76.645, Eval reward:  121.954, TD loss:  139.79, Epsiode:   52, Epsilon:    0.01
Iteration:   36800, Train reward:   90.682, Eval reward:  151.735, TD loss: 136.721, Epsiode:   52, Epsilon:    0.01
Iteration:   36900, Train reward:   53.723, Eval reward:  131.349, TD loss: 139.213, Epsiode:   52, Epsilon:    0.01
Iteration:   37000, Train reward:   72.799, Eval reward:  148.572, TD loss: 147.554, Epsiode:   52, Epsilon:    0.01
Iteration:   37100, Train reward:    75.71, Eval reward:  155.449, TD loss: 137.236, Epsiode:   52, Epsilon:    0.01
Iteration:   37200, Train reward:   66.881, Eval reward:   137.22, TD loss: 127.278, Epsiode:   52, Epsilon:    0.01
Iteration:   37300, Train reward:   67.562, Eval reward:  139.553, TD loss: 137.949, Epsiode:   52, Epsilon:    0.01
Iteration:   37400, Train reward:   54.085, Eval reward:  150.292, TD loss: 132.953, Epsiode:   52, Epsilon:    0.01
Iteration:   37500, Train reward:    79.28, Eval reward:  151.057, TD loss: 133.014, Epsiode:   52, Epsilon:    0.01
Iteration:   37600, Train reward:   61.681, Eval reward:  153.351, TD loss:  135.67, Epsiode:   53, Epsilon:    0.01
Iteration:   37700, Train reward:    73.31, Eval reward:  144.425, TD loss: 138.486, Epsiode:   53, Epsilon:    0.01
Iteration:   37800, Train reward:   72.009, Eval reward:  129.358, TD loss: 128.304, Epsiode:   53, Epsilon:    0.01
Iteration:   37900, Train reward:   55.104, Eval reward:  131.963, TD loss: 125.347, Epsiode:   53, Epsilon:    0.01
Iteration:   38000, Train reward:   62.633, Eval reward:    6.683, TD loss: 150.581, Epsiode:   53, Epsilon:    0.01
Iteration:   38100, Train reward:   62.625, Eval reward:    3.105, TD loss: 142.902, Epsiode:   53, Epsilon:    0.01
Iteration:   38200, Train reward:   59.547, Eval reward:    7.751, TD loss: 142.264, Epsiode:   53, Epsilon:    0.01
Iteration:   38300, Train reward:   51.062, Eval reward:   18.066, TD loss: 124.428, Epsiode:   53, Epsilon:    0.01
Iteration:   38400, Train reward:   72.901, Eval reward:    3.298, TD loss: 125.309, Epsiode:   54, Epsilon:    0.01
