Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    4.251, Eval reward: -551.856, TD loss:  -9.271, Epsiode:    0, Epsilon:     1.0
Iteration:   22200, Train reward: -114.404, Eval reward: -132.943, TD loss: 128.043, Epsiode:   33, Epsilon:   0.031
Iteration:   22300, Train reward:  -112.44, Eval reward:  -134.01, TD loss: 135.133, Epsiode:   33, Epsilon:   0.031
Iteration:   22400, Train reward: -100.944, Eval reward: -127.385, TD loss:  98.165, Epsiode:   33, Epsilon:   0.031
Iteration:   22500, Train reward: -121.128, Eval reward: -150.726, TD loss: 128.997, Epsiode:   33, Epsilon:   0.031
Iteration:   22600, Train reward: -117.951, Eval reward: -127.385, TD loss:  130.85, Epsiode:   33, Epsilon:   0.031
Iteration:   22700, Train reward: -115.464, Eval reward: -131.562, TD loss:  109.84, Epsiode:   33, Epsilon:   0.031
Iteration:   22800, Train reward: -101.228, Eval reward: -122.359, TD loss: 125.537, Epsiode:   34, Epsilon:   0.028
Iteration:   22900, Train reward:  -98.615, Eval reward: -133.772, TD loss: 125.694, Epsiode:   34, Epsilon:   0.028
Iteration:   23000, Train reward:  -96.652, Eval reward: -101.824, TD loss: 123.575, Epsiode:   34, Epsilon:   0.028
Iteration:   23100, Train reward: -108.972, Eval reward: -112.756, TD loss: 124.388, Epsiode:   34, Epsilon:   0.028
Iteration:   23200, Train reward:  -99.837, Eval reward: -106.857, TD loss: 126.803, Epsiode:   34, Epsilon:   0.028
Iteration:   23300, Train reward:  -91.271, Eval reward:  -95.898, TD loss: 135.282, Epsiode:   34, Epsilon:   0.028
Iteration:   23400, Train reward:  -110.66, Eval reward: -116.133, TD loss:  105.53, Epsiode:   34, Epsilon:   0.028
Iteration:   23500, Train reward: -114.496, Eval reward:  -83.637, TD loss: 122.534, Epsiode:   34, Epsilon:   0.028
Iteration:   23600, Train reward: -103.633, Eval reward:  -95.705, TD loss: 109.214, Epsiode:   34, Epsilon:   0.028
Iteration:   23700, Train reward:  -96.547, Eval reward: -107.922, TD loss: 113.833, Epsiode:   34, Epsilon:   0.028
Iteration:   23800, Train reward: -104.907, Eval reward:  -85.959, TD loss: 146.712, Epsiode:   35, Epsilon:   0.025
Iteration:   23900, Train reward: -113.074, Eval reward:  -95.474, TD loss: 106.965, Epsiode:   35, Epsilon:   0.025
Iteration:   24000, Train reward:  -97.129, Eval reward:  -87.829, TD loss: 116.311, Epsiode:   35, Epsilon:   0.025
Iteration:   24100, Train reward: -118.185, Eval reward:  -88.395, TD loss:  134.92, Epsiode:   35, Epsilon:   0.025
Iteration:   24200, Train reward: -106.804, Eval reward:  -91.783, TD loss: 122.156, Epsiode:   35, Epsilon:   0.025
Iteration:   24300, Train reward:  -95.432, Eval reward:  -90.204, TD loss: 111.092, Epsiode:   35, Epsilon:   0.025
Iteration:   24400, Train reward: -134.987, Eval reward:  -94.115, TD loss: 106.069, Epsiode:   35, Epsilon:   0.025
Iteration:   24500, Train reward: -111.809, Eval reward:  -86.406, TD loss: 118.098, Epsiode:   35, Epsilon:   0.025
Iteration:   24600, Train reward:  -96.501, Eval reward:  -92.547, TD loss:  128.06, Epsiode:   35, Epsilon:   0.025
Iteration:   24700, Train reward: -100.672, Eval reward:  -92.179, TD loss: 127.281, Epsiode:   35, Epsilon:   0.025
Iteration:   24800, Train reward: -117.432, Eval reward:  -94.624, TD loss: 114.656, Epsiode:   36, Epsilon:   0.023
Iteration:   24900, Train reward: -104.208, Eval reward:  -94.472, TD loss: 112.814, Epsiode:   36, Epsilon:   0.023
Iteration:   25000, Train reward:  -98.502, Eval reward: -113.545, TD loss: 125.639, Epsiode:   36, Epsilon:   0.023
Iteration:   25100, Train reward: -102.204, Eval reward:  -127.49, TD loss: 129.299, Epsiode:   36, Epsilon:   0.023
Iteration:   25200, Train reward: -101.795, Eval reward:  -93.942, TD loss: 116.771, Epsiode:   36, Epsilon:   0.023
Iteration:   25300, Train reward: -110.929, Eval reward: -112.809, TD loss: 110.018, Epsiode:   36, Epsilon:   0.023
Iteration:   25400, Train reward: -109.683, Eval reward: -111.836, TD loss: 111.321, Epsiode:   36, Epsilon:   0.023
Iteration:   25500, Train reward: -102.951, Eval reward: -105.425, TD loss: 118.184, Epsiode:   36, Epsilon:   0.023
Iteration:   25600, Train reward: -100.402, Eval reward: -109.986, TD loss: 123.155, Epsiode:   36, Epsilon:   0.023
Iteration:   25700, Train reward:  -99.025, Eval reward: -122.117, TD loss: 114.962, Epsiode:   36, Epsilon:   0.023
Iteration:   25800, Train reward: -108.089, Eval reward: -104.805, TD loss: 102.583, Epsiode:   37, Epsilon:    0.02
Iteration:   25900, Train reward:  -87.154, Eval reward: -125.879, TD loss: 114.843, Epsiode:   37, Epsilon:    0.02
Iteration:   26000, Train reward: -104.246, Eval reward: -133.607, TD loss: 114.606, Epsiode:   37, Epsilon:    0.02
Iteration:   26100, Train reward:  -98.393, Eval reward: -119.061, TD loss: 108.806, Epsiode:   37, Epsilon:    0.02
Iteration:   26200, Train reward: -112.001, Eval reward: -137.131, TD loss: 109.005, Epsiode:   37, Epsilon:    0.02
Iteration:   26300, Train reward: -109.682, Eval reward: -148.633, TD loss: 106.485, Epsiode:   37, Epsilon:    0.02
Iteration:   26400, Train reward: -106.427, Eval reward: -111.787, TD loss: 105.173, Epsiode:   37, Epsilon:    0.02
Iteration:   26500, Train reward: -102.055, Eval reward: -134.976, TD loss: 120.457, Epsiode:   37, Epsilon:    0.02
Iteration:   26600, Train reward: -134.917, Eval reward: -113.208, TD loss: 112.368, Epsiode:   38, Epsilon:   0.018
Iteration:   26700, Train reward: -119.907, Eval reward: -133.204, TD loss:  114.83, Epsiode:   38, Epsilon:   0.018
Iteration:   26800, Train reward: -118.979, Eval reward: -152.359, TD loss: 120.512, Epsiode:   38, Epsilon:   0.018
Iteration:   26900, Train reward: -103.724, Eval reward: -139.041, TD loss: 121.048, Epsiode:   39, Epsilon:   0.016
Iteration:   27000, Train reward: -116.653, Eval reward:  -141.67, TD loss: 112.187, Epsiode:   39, Epsilon:   0.016
Iteration:   27100, Train reward: -118.037, Eval reward: -150.833, TD loss: 138.494, Epsiode:   39, Epsilon:   0.016
Iteration:   27200, Train reward: -112.146, Eval reward: -142.339, TD loss: 142.383, Epsiode:   39, Epsilon:   0.016
Iteration:   27300, Train reward:  -95.781, Eval reward: -143.404, TD loss: 139.611, Epsiode:   39, Epsilon:   0.016
Iteration:   27400, Train reward: -107.874, Eval reward: -126.987, TD loss: 109.534, Epsiode:   40, Epsilon:   0.015
Iteration:   27500, Train reward:  -122.37, Eval reward: -147.368, TD loss: 122.407, Epsiode:   40, Epsilon:   0.015
Iteration:   27600, Train reward: -114.981, Eval reward: -146.928, TD loss: 126.703, Epsiode:   40, Epsilon:   0.015
Iteration:   27700, Train reward: -104.247, Eval reward: -148.228, TD loss: 127.534, Epsiode:   40, Epsilon:   0.015
Iteration:   27800, Train reward: -116.255, Eval reward: -150.139, TD loss: 133.044, Epsiode:   40, Epsilon:   0.015
Iteration:   27900, Train reward: -109.106, Eval reward: -148.347, TD loss: 123.867, Epsiode:   40, Epsilon:   0.015
Iteration:   28000, Train reward:  -97.842, Eval reward:  -96.543, TD loss: 124.742, Epsiode:   40, Epsilon:   0.015
Iteration:   28100, Train reward: -121.893, Eval reward: -107.609, TD loss: 131.289, Epsiode:   40, Epsilon:   0.015
Iteration:   28200, Train reward: -109.708, Eval reward: -123.816, TD loss: 146.847, Epsiode:   40, Epsilon:   0.015
Iteration:   28300, Train reward:  -132.81, Eval reward:  -95.433, TD loss: 129.701, Epsiode:   40, Epsilon:   0.015
Iteration:   28400, Train reward: -117.661, Eval reward: -104.225, TD loss: 125.475, Epsiode:   41, Epsilon:   0.013
Iteration:   28500, Train reward: -120.306, Eval reward:  -116.96, TD loss: 135.364, Epsiode:   41, Epsilon:   0.013
Iteration:   28600, Train reward: -109.984, Eval reward:  -93.188, TD loss: 141.443, Epsiode:   41, Epsilon:   0.013
Iteration:   28700, Train reward: -126.058, Eval reward: -100.561, TD loss: 134.479, Epsiode:   41, Epsilon:   0.013
Iteration:   28800, Train reward: -103.281, Eval reward:  -92.266, TD loss: 129.173, Epsiode:   41, Epsilon:   0.013
Iteration:   28900, Train reward: -120.958, Eval reward:  -89.828, TD loss: 133.945, Epsiode:   41, Epsilon:   0.013
Iteration:   29000, Train reward: -105.835, Eval reward:   -50.36, TD loss: 131.325, Epsiode:   41, Epsilon:   0.013
Iteration:   29100, Train reward:  -106.95, Eval reward:  -63.834, TD loss: 131.708, Epsiode:   41, Epsilon:   0.013
Iteration:   29200, Train reward: -126.463, Eval reward:  -68.432, TD loss: 133.947, Epsiode:   42, Epsilon:   0.012
Iteration:   29300, Train reward: -123.542, Eval reward:  -83.807, TD loss:  132.53, Epsiode:   42, Epsilon:   0.012
Iteration:   29400, Train reward: -118.543, Eval reward:  -64.453, TD loss: 138.259, Epsiode:   42, Epsilon:   0.012
Iteration:   29500, Train reward: -110.575, Eval reward:  -58.315, TD loss: 146.407, Epsiode:   42, Epsilon:   0.012
Iteration:   29600, Train reward: -117.899, Eval reward:  -60.709, TD loss: 135.658, Epsiode:   42, Epsilon:   0.012
Iteration:   29700, Train reward: -127.531, Eval reward:  -59.565, TD loss: 145.934, Epsiode:   42, Epsilon:   0.012
Iteration:   29800, Train reward: -110.955, Eval reward:  -54.421, TD loss: 131.742, Epsiode:   42, Epsilon:   0.012
Iteration:   29900, Train reward: -119.472, Eval reward:  -72.066, TD loss: 130.085, Epsiode:   42, Epsilon:   0.012
Iteration:   30000, Train reward: -115.172, Eval reward: -131.442, TD loss: 144.727, Epsiode:   42, Epsilon:   0.012
Iteration:   30100, Train reward: -124.261, Eval reward:  -123.34, TD loss: 128.443, Epsiode:   42, Epsilon:   0.012
Iteration:   30200, Train reward: -120.842, Eval reward: -113.509, TD loss: 143.126, Epsiode:   43, Epsilon:   0.011
Iteration:   30300, Train reward: -108.083, Eval reward: -141.853, TD loss: 130.813, Epsiode:   43, Epsilon:   0.011
Iteration:   30400, Train reward: -116.076, Eval reward: -143.549, TD loss: 145.842, Epsiode:   43, Epsilon:   0.011
Iteration:   30500, Train reward: -108.188, Eval reward: -132.746, TD loss: 139.274, Epsiode:   43, Epsilon:   0.011
Iteration:   30600, Train reward: -131.904, Eval reward:  -129.11, TD loss: 136.476, Epsiode:   43, Epsilon:   0.011
Iteration:   30700, Train reward: -114.219, Eval reward: -127.247, TD loss: 129.875, Epsiode:   43, Epsilon:   0.011
Iteration:   30800, Train reward: -108.213, Eval reward: -135.375, TD loss: 130.209, Epsiode:   43, Epsilon:   0.011
Iteration:   30900, Train reward: -117.442, Eval reward: -114.728, TD loss: 148.096, Epsiode:   43, Epsilon:   0.011
Iteration:   31000, Train reward: -101.762, Eval reward:   17.234, TD loss:  160.53, Epsiode:   43, Epsilon:   0.011
Iteration:   31100, Train reward: -112.558, Eval reward:   -2.964, TD loss: 131.628, Epsiode:   43, Epsilon:   0.011
Iteration:   31200, Train reward: -121.743, Eval reward:     3.91, TD loss: 137.893, Epsiode:   44, Epsilon:    0.01
Iteration:   31300, Train reward: -112.234, Eval reward:   25.408, TD loss:  157.02, Epsiode:   44, Epsilon:    0.01
Iteration:   31400, Train reward: -106.292, Eval reward:   -0.942, TD loss:  133.32, Epsiode:   44, Epsilon:    0.01
Iteration:   31500, Train reward: -101.044, Eval reward:   19.287, TD loss:  123.62, Epsiode:   44, Epsilon:    0.01
Iteration:   31600, Train reward: -116.485, Eval reward:    9.335, TD loss: 134.572, Epsiode:   44, Epsilon:    0.01
Iteration:   31700, Train reward: -100.159, Eval reward:   14.684, TD loss:  134.44, Epsiode:   44, Epsilon:    0.01
Iteration:   31800, Train reward: -122.856, Eval reward:    7.527, TD loss: 132.081, Epsiode:   44, Epsilon:    0.01
Iteration:   31900, Train reward:   -105.4, Eval reward:   11.998, TD loss: 143.637, Epsiode:   45, Epsilon:    0.01
Iteration:   32000, Train reward:  -101.89, Eval reward:  -81.746, TD loss: 152.008, Epsiode:   45, Epsilon:    0.01
Iteration:   32100, Train reward:  -97.577, Eval reward:  -71.183, TD loss: 135.793, Epsiode:   45, Epsilon:    0.01
Iteration:   32200, Train reward:  -79.609, Eval reward:  -68.899, TD loss: 134.266, Epsiode:   46, Epsilon:    0.01
Iteration:   32300, Train reward:   -89.92, Eval reward:  -73.617, TD loss: 120.955, Epsiode:   46, Epsilon:    0.01
Iteration:   32400, Train reward:  -83.945, Eval reward: -100.029, TD loss: 141.801, Epsiode:   46, Epsilon:    0.01
Iteration:   32500, Train reward:  -80.407, Eval reward:  -81.012, TD loss: 135.028, Epsiode:   46, Epsilon:    0.01
Iteration:   32600, Train reward: -109.444, Eval reward:  -74.925, TD loss: 126.262, Epsiode:   46, Epsilon:    0.01
Iteration:   32700, Train reward: -112.691, Eval reward:   -69.43, TD loss: 138.647, Epsiode:   46, Epsilon:    0.01
Iteration:   32800, Train reward:  -77.361, Eval reward:  -85.032, TD loss: 112.964, Epsiode:   46, Epsilon:    0.01
Iteration:   32900, Train reward:  -77.855, Eval reward:  -76.885, TD loss: 132.748, Epsiode:   46, Epsilon:    0.01
Iteration:   33000, Train reward: -110.956, Eval reward:  -83.045, TD loss: 141.297, Epsiode:   46, Epsilon:    0.01
Iteration:   33100, Train reward:   -96.72, Eval reward:  -76.143, TD loss: 129.433, Epsiode:   46, Epsilon:    0.01
Iteration:   33200, Train reward:  -99.158, Eval reward:  -84.771, TD loss: 118.488, Epsiode:   47, Epsilon:    0.01
Iteration:   33300, Train reward:  -87.708, Eval reward:  -51.652, TD loss: 128.663, Epsiode:   47, Epsilon:    0.01
Iteration:   33400, Train reward:   -81.55, Eval reward:  -67.094, TD loss: 142.086, Epsiode:   47, Epsilon:    0.01
Iteration:   33500, Train reward: -100.275, Eval reward:  -50.882, TD loss:  133.03, Epsiode:   47, Epsilon:    0.01
Iteration:   33600, Train reward:  -87.138, Eval reward:  -85.888, TD loss: 117.614, Epsiode:   47, Epsilon:    0.01
Iteration:   33700, Train reward: -101.563, Eval reward:  -72.603, TD loss: 143.045, Epsiode:   47, Epsilon:    0.01
Iteration:   33800, Train reward:  -81.516, Eval reward:  -59.675, TD loss: 146.852, Epsiode:   47, Epsilon:    0.01
Iteration:   33900, Train reward:  -93.144, Eval reward:  -86.447, TD loss: 120.088, Epsiode:   47, Epsilon:    0.01
Iteration:   34000, Train reward:   -84.98, Eval reward:  -95.121, TD loss: 131.175, Epsiode:   47, Epsilon:    0.01
Iteration:   34100, Train reward: -109.832, Eval reward: -107.188, TD loss: 134.943, Epsiode:   47, Epsilon:    0.01
Iteration:   34200, Train reward:  -77.134, Eval reward:   -108.2, TD loss: 152.172, Epsiode:   48, Epsilon:    0.01
Iteration:   34300, Train reward:  -91.766, Eval reward: -109.569, TD loss: 143.278, Epsiode:   48, Epsilon:    0.01
Iteration:   34400, Train reward:  -96.976, Eval reward:    -98.8, TD loss: 143.458, Epsiode:   48, Epsilon:    0.01
Iteration:   34500, Train reward:   -83.73, Eval reward: -108.369, TD loss: 113.445, Epsiode:   48, Epsilon:    0.01
Iteration:   34600, Train reward:  -66.505, Eval reward:  -96.719, TD loss: 145.147, Epsiode:   48, Epsilon:    0.01
Iteration:   34700, Train reward:  -72.918, Eval reward:  -98.805, TD loss: 120.931, Epsiode:   48, Epsilon:    0.01
Iteration:   34800, Train reward:   -91.04, Eval reward:  -84.863, TD loss: 153.286, Epsiode:   48, Epsilon:    0.01
Iteration:   34900, Train reward:  -87.439, Eval reward:  -96.323, TD loss: 138.151, Epsiode:   48, Epsilon:    0.01
Iteration:   35000, Train reward:  -53.027, Eval reward:  -52.192, TD loss: 131.543, Epsiode:   49, Epsilon:    0.01
Iteration:   35100, Train reward:  -76.543, Eval reward:  -49.198, TD loss: 157.674, Epsiode:   49, Epsilon:    0.01
Iteration:   35200, Train reward:  -74.988, Eval reward:  -47.728, TD loss:  127.17, Epsiode:   49, Epsilon:    0.01
Iteration:   35300, Train reward:   -68.28, Eval reward:  -66.287, TD loss: 136.114, Epsiode:   49, Epsilon:    0.01
Iteration:   35400, Train reward:  -69.771, Eval reward:  -59.989, TD loss: 119.889, Epsiode:   50, Epsilon:    0.01
Iteration:   35500, Train reward:  -67.624, Eval reward:  -49.171, TD loss: 138.891, Epsiode:   50, Epsilon:    0.01
Iteration:   35600, Train reward:   -60.64, Eval reward:  -44.691, TD loss: 144.064, Epsiode:   50, Epsilon:    0.01
Iteration:   35700, Train reward:   -64.64, Eval reward:  -65.662, TD loss: 141.187, Epsiode:   50, Epsilon:    0.01
Iteration:   35800, Train reward:  -76.165, Eval reward:  -78.158, TD loss: 124.838, Epsiode:   51, Epsilon:    0.01
Iteration:   35900, Train reward:  -90.556, Eval reward:  -56.455, TD loss: 133.984, Epsiode:   51, Epsilon:    0.01
Iteration:   36000, Train reward:  -68.834, Eval reward:   62.123, TD loss: 138.761, Epsiode:   51, Epsilon:    0.01
Iteration:   36100, Train reward:  -71.477, Eval reward:   61.912, TD loss:  130.07, Epsiode:   51, Epsilon:    0.01
Iteration:   36200, Train reward:  -76.657, Eval reward:   66.557, TD loss: 138.197, Epsiode:   51, Epsilon:    0.01
Iteration:   36300, Train reward:  -55.814, Eval reward:   64.742, TD loss: 143.209, Epsiode:   51, Epsilon:    0.01
Iteration:   36400, Train reward:  -64.914, Eval reward:   57.627, TD loss: 138.622, Epsiode:   51, Epsilon:    0.01
Iteration:   36500, Train reward:  -59.744, Eval reward:   58.252, TD loss: 140.267, Epsiode:   51, Epsilon:    0.01
Iteration:   36600, Train reward:  -77.759, Eval reward:   53.524, TD loss:  129.59, Epsiode:   51, Epsilon:    0.01
Iteration:   36700, Train reward:  -75.702, Eval reward:    63.56, TD loss: 134.159, Epsiode:   51, Epsilon:    0.01
Iteration:   36800, Train reward:  -68.578, Eval reward:   57.287, TD loss: 128.592, Epsiode:   52, Epsilon:    0.01
Iteration:   36900, Train reward:  -41.302, Eval reward:   61.385, TD loss: 126.099, Epsiode:   52, Epsilon:    0.01
Iteration:   37000, Train reward:  -81.459, Eval reward:   -6.385, TD loss: 146.724, Epsiode:   52, Epsilon:    0.01
Iteration:   37100, Train reward:  -59.868, Eval reward:   20.121, TD loss: 117.368, Epsiode:   52, Epsilon:    0.01
Iteration:   37200, Train reward:  -59.053, Eval reward:    1.949, TD loss: 135.564, Epsiode:   52, Epsilon:    0.01
Iteration:   37300, Train reward:  -76.303, Eval reward:   23.076, TD loss: 125.936, Epsiode:   52, Epsilon:    0.01
Iteration:   37400, Train reward:  -70.532, Eval reward:   22.533, TD loss: 153.658, Epsiode:   53, Epsilon:    0.01
Iteration:   37500, Train reward:   -60.21, Eval reward:    5.533, TD loss: 129.722, Epsiode:   53, Epsilon:    0.01
Iteration:   37600, Train reward:  -50.405, Eval reward:    24.21, TD loss: 156.858, Epsiode:   53, Epsilon:    0.01
Iteration:   37700, Train reward:  -50.207, Eval reward:    6.027, TD loss: 142.172, Epsiode:   53, Epsilon:    0.01
Iteration:   37800, Train reward:  -66.476, Eval reward:    14.07, TD loss: 139.983, Epsiode:   53, Epsilon:    0.01
Iteration:   37900, Train reward:  -33.409, Eval reward:    36.55, TD loss:  135.66, Epsiode:   54, Epsilon:    0.01
Iteration:   38000, Train reward:  -57.402, Eval reward:  -17.129, TD loss:  143.53, Epsiode:   54, Epsilon:    0.01
Iteration:   38100, Train reward:  -70.717, Eval reward:  -35.362, TD loss: 150.728, Epsiode:   54, Epsilon:    0.01
Iteration:   38200, Train reward:  -58.832, Eval reward:  -25.941, TD loss: 144.905, Epsiode:   54, Epsilon:    0.01
Iteration:   38300, Train reward:  -26.985, Eval reward:  -35.092, TD loss: 132.167, Epsiode:   55, Epsilon:    0.01
Iteration:   38400, Train reward:  -40.363, Eval reward:  -35.127, TD loss: 152.905, Epsiode:   55, Epsilon:    0.01
