Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -6.306, Eval reward: -630.191, TD loss: -10.085, Epsiode:    0, Epsilon:     1.0
Iteration:   22200, Train reward: -107.129, Eval reward: -124.825, TD loss: 117.676, Epsiode:   37, Epsilon:    0.02
Iteration:   22300, Train reward: -120.955, Eval reward: -106.996, TD loss: 121.297, Epsiode:   37, Epsilon:    0.02
Iteration:   22400, Train reward: -103.051, Eval reward: -118.316, TD loss: 130.701, Epsiode:   37, Epsilon:    0.02
Iteration:   22500, Train reward: -105.769, Eval reward: -117.532, TD loss:   123.9, Epsiode:   37, Epsilon:    0.02
Iteration:   22600, Train reward: -141.838, Eval reward: -131.805, TD loss: 100.527, Epsiode:   37, Epsilon:    0.02
Iteration:   22700, Train reward: -135.105, Eval reward: -114.559, TD loss: 129.165, Epsiode:   37, Epsilon:    0.02
Iteration:   22800, Train reward: -108.693, Eval reward: -130.555, TD loss: 122.569, Epsiode:   37, Epsilon:    0.02
Iteration:   22900, Train reward: -113.775, Eval reward: -135.149, TD loss: 127.687, Epsiode:   37, Epsilon:    0.02
Iteration:   23000, Train reward: -122.751, Eval reward: -159.563, TD loss: 115.194, Epsiode:   37, Epsilon:    0.02
Iteration:   23100, Train reward: -103.748, Eval reward: -161.898, TD loss: 122.924, Epsiode:   37, Epsilon:    0.02
Iteration:   23200, Train reward:   -116.0, Eval reward: -167.047, TD loss: 125.987, Epsiode:   38, Epsilon:   0.018
Iteration:   23300, Train reward:  -116.56, Eval reward: -139.708, TD loss: 107.597, Epsiode:   38, Epsilon:   0.018
Iteration:   23400, Train reward: -128.657, Eval reward:   -147.0, TD loss: 110.255, Epsiode:   39, Epsilon:   0.016
Iteration:   23500, Train reward: -122.188, Eval reward:  -149.28, TD loss: 142.299, Epsiode:   39, Epsilon:   0.016
Iteration:   23600, Train reward: -111.536, Eval reward: -167.505, TD loss: 128.361, Epsiode:   40, Epsilon:   0.015
Iteration:   23700, Train reward: -129.356, Eval reward: -157.988, TD loss: 110.009, Epsiode:   40, Epsilon:   0.015
Iteration:   23800, Train reward: -121.695, Eval reward:  -135.16, TD loss: 119.744, Epsiode:   40, Epsilon:   0.015
Iteration:   23900, Train reward: -116.605, Eval reward: -156.558, TD loss: 118.505, Epsiode:   41, Epsilon:   0.013
Iteration:   24000, Train reward:  -133.82, Eval reward:  -37.179, TD loss: 124.513, Epsiode:   41, Epsilon:   0.013
Iteration:   24100, Train reward: -138.174, Eval reward:  -48.081, TD loss: 131.637, Epsiode:   41, Epsilon:   0.013
Iteration:   24200, Train reward: -122.679, Eval reward:  -36.249, TD loss: 120.207, Epsiode:   41, Epsilon:   0.013
Iteration:   24300, Train reward: -118.874, Eval reward:  -50.156, TD loss:  99.994, Epsiode:   41, Epsilon:   0.013
Iteration:   24400, Train reward: -129.699, Eval reward:   -42.69, TD loss: 106.361, Epsiode:   41, Epsilon:   0.013
Iteration:   24500, Train reward: -129.515, Eval reward:  -45.824, TD loss: 136.396, Epsiode:   41, Epsilon:   0.013
Iteration:   24600, Train reward: -129.882, Eval reward:  -45.064, TD loss: 117.452, Epsiode:   41, Epsilon:   0.013
Iteration:   24700, Train reward: -134.534, Eval reward:  -41.865, TD loss:  118.64, Epsiode:   41, Epsilon:   0.013
Iteration:   24800, Train reward: -128.494, Eval reward:  -60.947, TD loss: 104.691, Epsiode:   41, Epsilon:   0.013
Iteration:   24900, Train reward: -128.392, Eval reward:  -31.628, TD loss: 124.028, Epsiode:   42, Epsilon:   0.012
Iteration:   25000, Train reward: -129.704, Eval reward: -186.806, TD loss: 125.709, Epsiode:   42, Epsilon:   0.012
Iteration:   25100, Train reward: -145.969, Eval reward: -195.596, TD loss: 124.585, Epsiode:   42, Epsilon:   0.012
Iteration:   25200, Train reward: -128.089, Eval reward: -198.096, TD loss: 111.355, Epsiode:   42, Epsilon:   0.012
Iteration:   25300, Train reward: -124.475, Eval reward: -168.028, TD loss: 122.943, Epsiode:   42, Epsilon:   0.012
Iteration:   25400, Train reward: -135.878, Eval reward: -188.748, TD loss: 126.067, Epsiode:   42, Epsilon:   0.012
Iteration:   25500, Train reward:  -140.43, Eval reward:  -213.23, TD loss:  124.71, Epsiode:   42, Epsilon:   0.012
Iteration:   25600, Train reward: -136.872, Eval reward: -188.295, TD loss: 115.756, Epsiode:   42, Epsilon:   0.012
Iteration:   25700, Train reward: -128.169, Eval reward:  -188.14, TD loss: 110.804, Epsiode:   42, Epsilon:   0.012
Iteration:   25800, Train reward: -120.602, Eval reward: -167.598, TD loss: 112.928, Epsiode:   42, Epsilon:   0.012
Iteration:   25900, Train reward: -128.233, Eval reward: -189.909, TD loss: 117.393, Epsiode:   43, Epsilon:   0.011
Iteration:   26000, Train reward: -127.207, Eval reward:  -201.47, TD loss: 122.795, Epsiode:   43, Epsilon:   0.011
Iteration:   26100, Train reward: -121.265, Eval reward: -182.466, TD loss: 106.603, Epsiode:   43, Epsilon:   0.011
Iteration:   26200, Train reward: -127.015, Eval reward: -198.582, TD loss:  92.898, Epsiode:   43, Epsilon:   0.011
Iteration:   26300, Train reward: -101.795, Eval reward: -194.982, TD loss: 107.735, Epsiode:   43, Epsilon:   0.011
Iteration:   26400, Train reward: -128.154, Eval reward: -197.886, TD loss: 109.158, Epsiode:   43, Epsilon:   0.011
Iteration:   26500, Train reward: -132.838, Eval reward: -175.675, TD loss: 114.992, Epsiode:   43, Epsilon:   0.011
Iteration:   26600, Train reward: -141.859, Eval reward: -188.155, TD loss: 108.626, Epsiode:   43, Epsilon:   0.011
Iteration:   26700, Train reward: -124.147, Eval reward: -185.555, TD loss: 126.644, Epsiode:   43, Epsilon:   0.011
Iteration:   26800, Train reward: -137.361, Eval reward: -189.355, TD loss: 122.367, Epsiode:   43, Epsilon:   0.011
Iteration:   26900, Train reward:  -126.95, Eval reward: -153.668, TD loss: 115.527, Epsiode:   44, Epsilon:    0.01
Iteration:   27000, Train reward: -147.187, Eval reward: -150.215, TD loss: 132.399, Epsiode:   44, Epsilon:    0.01
Iteration:   27100, Train reward: -129.683, Eval reward: -166.835, TD loss: 120.386, Epsiode:   44, Epsilon:    0.01
Iteration:   27200, Train reward: -140.013, Eval reward: -135.116, TD loss:  92.546, Epsiode:   44, Epsilon:    0.01
Iteration:   27300, Train reward:  -142.37, Eval reward: -154.687, TD loss:  94.069, Epsiode:   44, Epsilon:    0.01
Iteration:   27400, Train reward: -132.285, Eval reward: -139.782, TD loss: 124.193, Epsiode:   45, Epsilon:    0.01
Iteration:   27500, Train reward:  -118.32, Eval reward: -146.535, TD loss: 133.306, Epsiode:   45, Epsilon:    0.01
Iteration:   27600, Train reward: -113.188, Eval reward:  -152.27, TD loss: 135.156, Epsiode:   45, Epsilon:    0.01
Iteration:   27700, Train reward: -126.546, Eval reward: -149.233, TD loss: 104.734, Epsiode:   45, Epsilon:    0.01
Iteration:   27800, Train reward: -138.384, Eval reward:   -164.0, TD loss: 111.751, Epsiode:   46, Epsilon:    0.01
Iteration:   27900, Train reward: -138.639, Eval reward: -135.787, TD loss: 111.794, Epsiode:   46, Epsilon:    0.01
Iteration:   28000, Train reward: -145.124, Eval reward:  -96.678, TD loss: 117.519, Epsiode:   46, Epsilon:    0.01
Iteration:   28100, Train reward: -136.621, Eval reward:  -90.392, TD loss: 110.941, Epsiode:   47, Epsilon:    0.01
Iteration:   28200, Train reward: -123.023, Eval reward: -104.987, TD loss: 121.689, Epsiode:   47, Epsilon:    0.01
Iteration:   28300, Train reward: -121.948, Eval reward: -104.793, TD loss: 125.902, Epsiode:   47, Epsilon:    0.01
Iteration:   28400, Train reward: -129.505, Eval reward:  -99.547, TD loss: 109.322, Epsiode:   47, Epsilon:    0.01
Iteration:   28500, Train reward: -124.265, Eval reward:  -98.169, TD loss: 113.148, Epsiode:   47, Epsilon:    0.01
Iteration:   28600, Train reward: -137.781, Eval reward: -104.732, TD loss: 109.738, Epsiode:   47, Epsilon:    0.01
Iteration:   28700, Train reward: -117.509, Eval reward:  -94.201, TD loss: 121.329, Epsiode:   47, Epsilon:    0.01
Iteration:   28800, Train reward: -137.973, Eval reward:  -90.536, TD loss: 114.809, Epsiode:   47, Epsilon:    0.01
Iteration:   28900, Train reward: -110.976, Eval reward: -111.311, TD loss: 108.543, Epsiode:   47, Epsilon:    0.01
Iteration:   29000, Train reward: -105.711, Eval reward: -116.021, TD loss:  103.91, Epsiode:   47, Epsilon:    0.01
Iteration:   29100, Train reward: -121.608, Eval reward: -118.605, TD loss: 119.619, Epsiode:   48, Epsilon:    0.01
Iteration:   29200, Train reward: -139.576, Eval reward: -114.873, TD loss: 111.064, Epsiode:   48, Epsilon:    0.01
Iteration:   29300, Train reward: -130.492, Eval reward:  -123.49, TD loss: 118.148, Epsiode:   48, Epsilon:    0.01
Iteration:   29400, Train reward: -132.185, Eval reward: -111.587, TD loss: 109.591, Epsiode:   48, Epsilon:    0.01
Iteration:   29500, Train reward: -117.123, Eval reward: -110.481, TD loss: 126.969, Epsiode:   48, Epsilon:    0.01
Iteration:   29600, Train reward:  -124.81, Eval reward: -111.014, TD loss: 120.081, Epsiode:   48, Epsilon:    0.01
Iteration:   29700, Train reward: -132.149, Eval reward: -120.993, TD loss:  120.58, Epsiode:   48, Epsilon:    0.01
Iteration:   29800, Train reward: -139.769, Eval reward: -113.953, TD loss: 133.227, Epsiode:   48, Epsilon:    0.01
Iteration:   29900, Train reward: -110.715, Eval reward: -114.772, TD loss: 125.304, Epsiode:   48, Epsilon:    0.01
Iteration:   30000, Train reward: -121.905, Eval reward:  -98.961, TD loss: 111.673, Epsiode:   48, Epsilon:    0.01
Iteration:   30100, Train reward:  -122.82, Eval reward: -100.879, TD loss: 126.726, Epsiode:   49, Epsilon:    0.01
Iteration:   30200, Train reward: -135.172, Eval reward:  -84.433, TD loss: 111.243, Epsiode:   50, Epsilon:    0.01
Iteration:   30300, Train reward: -116.855, Eval reward:  -92.817, TD loss: 136.068, Epsiode:   50, Epsilon:    0.01
Iteration:   30400, Train reward: -131.879, Eval reward:   -94.93, TD loss: 112.941, Epsiode:   50, Epsilon:    0.01
Iteration:   30500, Train reward: -121.913, Eval reward:  -88.815, TD loss: 124.042, Epsiode:   50, Epsilon:    0.01
Iteration:   30600, Train reward: -139.454, Eval reward:  -92.476, TD loss:  96.584, Epsiode:   51, Epsilon:    0.01
Iteration:   30700, Train reward: -142.165, Eval reward: -101.342, TD loss:  120.36, Epsiode:   51, Epsilon:    0.01
Iteration:   30800, Train reward: -121.057, Eval reward:  -78.732, TD loss: 134.107, Epsiode:   51, Epsilon:    0.01
Iteration:   30900, Train reward: -119.445, Eval reward:  -67.925, TD loss: 107.441, Epsiode:   51, Epsilon:    0.01
Iteration:   31000, Train reward: -130.619, Eval reward:  -45.539, TD loss:  134.19, Epsiode:   51, Epsilon:    0.01
Iteration:   31100, Train reward: -148.098, Eval reward:  -37.011, TD loss: 112.876, Epsiode:   51, Epsilon:    0.01
Iteration:   31200, Train reward: -131.104, Eval reward:  -61.501, TD loss: 115.695, Epsiode:   51, Epsilon:    0.01
Iteration:   31300, Train reward: -137.308, Eval reward:  -40.344, TD loss: 112.568, Epsiode:   51, Epsilon:    0.01
Iteration:   31400, Train reward:  -105.54, Eval reward:  -75.448, TD loss: 111.357, Epsiode:   51, Epsilon:    0.01
Iteration:   31500, Train reward: -130.394, Eval reward:  -38.733, TD loss: 125.808, Epsiode:   51, Epsilon:    0.01
Iteration:   31600, Train reward: -118.221, Eval reward:  -53.929, TD loss: 119.951, Epsiode:   52, Epsilon:    0.01
Iteration:   31700, Train reward: -115.565, Eval reward:  -37.592, TD loss: 117.557, Epsiode:   52, Epsilon:    0.01
Iteration:   31800, Train reward: -123.953, Eval reward:  -54.899, TD loss:   119.7, Epsiode:   52, Epsilon:    0.01
Iteration:   31900, Train reward: -116.619, Eval reward:  -65.689, TD loss: 123.114, Epsiode:   52, Epsilon:    0.01
Iteration:   32000, Train reward:  -139.29, Eval reward: -157.751, TD loss: 104.612, Epsiode:   52, Epsilon:    0.01
Iteration:   32100, Train reward: -122.301, Eval reward: -166.402, TD loss: 116.828, Epsiode:   52, Epsilon:    0.01
Iteration:   32200, Train reward: -122.715, Eval reward: -150.094, TD loss:  122.21, Epsiode:   52, Epsilon:    0.01
Iteration:   32300, Train reward: -130.164, Eval reward: -175.007, TD loss: 129.077, Epsiode:   52, Epsilon:    0.01
Iteration:   32400, Train reward: -109.589, Eval reward: -140.366, TD loss:  134.73, Epsiode:   52, Epsilon:    0.01
Iteration:   32500, Train reward: -135.104, Eval reward: -174.223, TD loss: 107.104, Epsiode:   52, Epsilon:    0.01
Iteration:   32600, Train reward: -121.087, Eval reward: -154.936, TD loss:  112.95, Epsiode:   53, Epsilon:    0.01
Iteration:   32700, Train reward: -138.945, Eval reward: -148.008, TD loss: 122.173, Epsiode:   53, Epsilon:    0.01
Iteration:   32800, Train reward: -124.295, Eval reward:  -148.55, TD loss: 122.335, Epsiode:   53, Epsilon:    0.01
Iteration:   32900, Train reward: -139.543, Eval reward: -141.239, TD loss:  144.07, Epsiode:   53, Epsilon:    0.01
Iteration:   33000, Train reward: -118.035, Eval reward:  -144.98, TD loss:  121.51, Epsiode:   53, Epsilon:    0.01
Iteration:   33100, Train reward: -126.415, Eval reward: -149.627, TD loss: 129.354, Epsiode:   53, Epsilon:    0.01
Iteration:   33200, Train reward: -123.568, Eval reward: -155.908, TD loss: 125.262, Epsiode:   53, Epsilon:    0.01
Iteration:   33300, Train reward: -125.503, Eval reward:   -147.8, TD loss: 119.322, Epsiode:   53, Epsilon:    0.01
Iteration:   33400, Train reward: -113.836, Eval reward: -150.881, TD loss: 131.026, Epsiode:   53, Epsilon:    0.01
Iteration:   33500, Train reward: -130.431, Eval reward:  -155.25, TD loss: 115.319, Epsiode:   53, Epsilon:    0.01
Iteration:   33600, Train reward: -109.808, Eval reward: -157.166, TD loss: 110.297, Epsiode:   54, Epsilon:    0.01
Iteration:   33700, Train reward: -128.269, Eval reward: -152.536, TD loss: 113.983, Epsiode:   54, Epsilon:    0.01
Iteration:   33800, Train reward: -114.607, Eval reward: -152.663, TD loss: 130.403, Epsiode:   54, Epsilon:    0.01
Iteration:   33900, Train reward: -139.969, Eval reward: -159.249, TD loss:  122.94, Epsiode:   54, Epsilon:    0.01
Iteration:   34000, Train reward: -110.808, Eval reward: -108.295, TD loss: 123.276, Epsiode:   54, Epsilon:    0.01
Iteration:   34100, Train reward: -125.099, Eval reward: -134.853, TD loss:  101.54, Epsiode:   54, Epsilon:    0.01
Iteration:   34200, Train reward: -123.686, Eval reward:  -146.56, TD loss: 111.205, Epsiode:   54, Epsilon:    0.01
Iteration:   34300, Train reward: -125.546, Eval reward: -119.225, TD loss: 120.352, Epsiode:   54, Epsilon:    0.01
Iteration:   34400, Train reward: -118.253, Eval reward: -127.851, TD loss: 116.045, Epsiode:   54, Epsilon:    0.01
Iteration:   34500, Train reward: -126.355, Eval reward:  -117.67, TD loss: 124.209, Epsiode:   54, Epsilon:    0.01
Iteration:   34600, Train reward: -115.001, Eval reward: -134.115, TD loss:  136.13, Epsiode:   55, Epsilon:    0.01
Iteration:   34700, Train reward: -128.718, Eval reward: -130.321, TD loss: 120.687, Epsiode:   55, Epsilon:    0.01
Iteration:   34800, Train reward: -125.719, Eval reward: -123.282, TD loss: 125.545, Epsiode:   55, Epsilon:    0.01
Iteration:   34900, Train reward: -107.485, Eval reward: -143.741, TD loss: 133.094, Epsiode:   55, Epsilon:    0.01
Iteration:   35000, Train reward: -131.515, Eval reward:   -92.76, TD loss:   134.6, Epsiode:   55, Epsilon:    0.01
Iteration:   35100, Train reward: -109.594, Eval reward:  -68.165, TD loss: 146.405, Epsiode:   55, Epsilon:    0.01
Iteration:   35200, Train reward: -111.438, Eval reward:  -106.64, TD loss: 140.538, Epsiode:   55, Epsilon:    0.01
Iteration:   35300, Train reward: -116.562, Eval reward:   -76.09, TD loss:  115.44, Epsiode:   55, Epsilon:    0.01
Iteration:   35400, Train reward: -113.171, Eval reward:  -89.001, TD loss: 125.385, Epsiode:   55, Epsilon:    0.01
Iteration:   35500, Train reward: -103.199, Eval reward:  -81.228, TD loss:  114.15, Epsiode:   55, Epsilon:    0.01
Iteration:   35600, Train reward: -107.853, Eval reward:  -98.241, TD loss: 117.697, Epsiode:   56, Epsilon:    0.01
Iteration:   35700, Train reward: -129.649, Eval reward:  -93.471, TD loss: 133.383, Epsiode:   56, Epsilon:    0.01
Iteration:   35800, Train reward: -129.068, Eval reward:   -88.62, TD loss: 132.439, Epsiode:   56, Epsilon:    0.01
Iteration:   35900, Train reward: -116.214, Eval reward:  -66.299, TD loss: 126.767, Epsiode:   56, Epsilon:    0.01
Iteration:   36000, Train reward: -114.879, Eval reward:    60.99, TD loss: 129.639, Epsiode:   56, Epsilon:    0.01
Iteration:   36100, Train reward: -103.478, Eval reward:   42.572, TD loss: 137.208, Epsiode:   56, Epsilon:    0.01
Iteration:   36200, Train reward: -127.529, Eval reward:   34.331, TD loss: 122.267, Epsiode:   56, Epsilon:    0.01
Iteration:   36300, Train reward: -104.785, Eval reward:   52.699, TD loss: 144.193, Epsiode:   56, Epsilon:    0.01
Iteration:   36400, Train reward: -118.578, Eval reward:   42.104, TD loss: 129.958, Epsiode:   56, Epsilon:    0.01
Iteration:   36500, Train reward: -105.148, Eval reward:   48.177, TD loss: 119.027, Epsiode:   56, Epsilon:    0.01
Iteration:   36600, Train reward: -105.885, Eval reward:   55.467, TD loss: 114.792, Epsiode:   57, Epsilon:    0.01
Iteration:   36700, Train reward: -104.482, Eval reward:   58.807, TD loss: 108.446, Epsiode:   57, Epsilon:    0.01
Iteration:   36800, Train reward: -105.387, Eval reward:   25.602, TD loss: 128.082, Epsiode:   57, Epsilon:    0.01
Iteration:   36900, Train reward: -112.567, Eval reward:   43.978, TD loss: 133.139, Epsiode:   57, Epsilon:    0.01
Iteration:   37000, Train reward: -112.601, Eval reward:   -85.16, TD loss: 130.382, Epsiode:   57, Epsilon:    0.01
Iteration:   37100, Train reward: -121.379, Eval reward:  -57.083, TD loss: 136.471, Epsiode:   57, Epsilon:    0.01
Iteration:   37200, Train reward: -108.838, Eval reward:   -87.79, TD loss:  145.69, Epsiode:   57, Epsilon:    0.01
Iteration:   37300, Train reward: -103.452, Eval reward:  -88.321, TD loss: 126.047, Epsiode:   57, Epsilon:    0.01
Iteration:   37400, Train reward:  -102.57, Eval reward:   -85.73, TD loss: 134.766, Epsiode:   57, Epsilon:    0.01
Iteration:   37500, Train reward: -109.467, Eval reward:  -78.296, TD loss:  133.83, Epsiode:   57, Epsilon:    0.01
Iteration:   37600, Train reward: -109.692, Eval reward:  -84.423, TD loss: 129.821, Epsiode:   58, Epsilon:    0.01
Iteration:   37700, Train reward: -111.286, Eval reward:   -97.34, TD loss: 122.635, Epsiode:   58, Epsilon:    0.01
Iteration:   37800, Train reward:  -94.012, Eval reward:  -55.504, TD loss: 118.748, Epsiode:   58, Epsilon:    0.01
Iteration:   37900, Train reward:  -120.79, Eval reward: -100.122, TD loss: 117.079, Epsiode:   58, Epsilon:    0.01
Iteration:   38000, Train reward: -120.147, Eval reward: -108.254, TD loss: 131.253, Epsiode:   58, Epsilon:    0.01
Iteration:   38100, Train reward:  -93.739, Eval reward:  -114.03, TD loss: 123.262, Epsiode:   58, Epsilon:    0.01
Iteration:   38200, Train reward: -118.785, Eval reward: -120.651, TD loss: 124.334, Epsiode:   58, Epsilon:    0.01
Iteration:   38300, Train reward: -113.317, Eval reward: -133.652, TD loss: 112.699, Epsiode:   58, Epsilon:    0.01
Iteration:   38400, Train reward: -104.452, Eval reward: -112.825, TD loss: 130.078, Epsiode:   58, Epsilon:    0.01
